customer_id,age,gender,city,occupation,annual_income,signup_date,customer_segment,age_group,income_category
CUST14438,36,Female,Kochi,Salaried,512200.0,2024-05-27,Mass Market,Adult,Medium
CUST14439,54,Male,Coimbatore,Freelancer,280500.0,2022-04-01,Affluent,Middle Age,Low
CUST14440,45,Female,Bengaluru,Self-Employed,1000900.0,2024-05-11,Mass Market,Middle Age,High
CUST14441,29,Female,Salem,Salaried,553450.0,2024-12-17,Affluent,Adult,Medium
CUST14442,27,Female,Salem,Salaried,2277500.0,2021-01-23,Mass Market,Adult,High
CUST14443,44,Female,Hyderabad,Self-Employed,481900.0,2024-10-09,Mass Market,Middle Age,Medium
CUST14444,37,Male,Mumbai,Retired,1361700.0,2023-11-11,Mass Market,Adult,High
CUST14445,18,Male,Tirunelveli,Freelancer,292000.0,2023-06-02,Mass Market,Young Adult,Low
CUST14446,40,Male,Bengaluru,Salaried,468100.0,2021-08-11,Mass Market,Adult,Medium
CUST14447,38,Other,Pune,Salaried,548500.0,2023-10-13,Mass Market,Adult,Medium
CUST14448,56,Male,Coimbatore,Salaried,262900.0,2023-02-27,Mass Market,Middle Age,Low
CUST14449,25,Male,Chennai,Self-Employed,904500.0,2021-04-21,Mass Market,Young Adult,High
CUST14450,41,Female,Thanjavur,Self-Employed,518800.0,2023-03-10,Affluent,Middle Age,Medium
CUST14451,36,Male,Thanjavur,Business Owner,493900.0,2022-10-04,Mass Market,Adult,Medium
CUST14452,18,Female,Erode,Salaried,406600.0,2023-04-30,Mass Market,Young Adult,Low
CUST14453,28,Female,Delhi,Salaried,231400.0,2022-12-24,Mass Market,Adult,Low
CUST14454,31,Female,Trichy,Salaried,383800.0,2025-11-23,Young Adult,Adult,Low
CUST14455,18,Male,Chennai,Student,453700.0,2025-06-15,Mass Market,Young Adult,Medium
CUST14456,52,Female,Bengaluru,Business Owner,584900.0,2026-01-10,Mass Market,Middle Age,Medium
CUST14457,26,Male,Chennai,Student,664200.0,2025-03-01,Mass Market,Adult,Medium
CUST14458,37,Female,Vellore,Self-Employed,1502100.0,2026-03-23,Mass Market,Adult,High
CUST14459,52,Female,Salem,Freelancer,553450.0,2026-08-09,Affluent,Middle Age,Medium
CUST14460,32,Female,Mumbai,Student,144400.0,2023-09-10,Premium,Adult,Low
CUST14461,43,Female,Bengaluru,Self-Employed,833500.0,2026-02-03,Mass Market,Middle Age,High
CUST14462,31,Male,Hyderabad,Self-Employed,595800.0,2022-04-03,Young Adult,Adult,Medium
CUST14463,23,Male,Pune,Self-Employed,443300.0,2022-04-24,Affluent,Young Adult,Medium
CUST14464,25,Male,Hyderabad,Salaried,672800.0,2022-07-13,Affluent,Young Adult,Medium
CUST14465,38,Female,Erode,Salaried,1489600.0,2023-05-25,Mass Market,Adult,High
CUST14466,33,Male,Pune,Salaried,492100.0,2025-01-07,Mass Market,Adult,Medium
CUST14467,50,Female,Pune,Self-Employed,1901800.0,2022-09-26,Premium,Middle Age,High
CUST14468,20,Female,Hyderabad,Student,247400.0,2022-05-21,Premium,Young Adult,Low
CUST14469,41,Male,Mumbai,Salaried,502300.0,2026-06-16,Mass Market,Middle Age,Medium
CUST14470,38,Female,Mumbai,Student,385400.0,2021-06-07,Premium,Adult,Low
CUST14471,38,Female,Hyderabad,Salaried,678500.0,2025-11-23,Mass Market,Adult,Medium
CUST14472,40,Male,Bengaluru,Freelancer,639900.0,2024-12-19,Premium,Adult,Medium
CUST14473,26,Female,Hyderabad,Self-Employed,99300.0,2025-04-25,Premium,Adult,Low
CUST14474,30,Female,Erode,Freelancer,730000.0,2023-11-21,Premium,Adult,High
CUST14475,41,Female,Chennai,Salaried,531200.0,2024-06-03,Mass Market,Middle Age,Medium
CUST14476,41,Male,Trichy,Retired,355600.0,2023-10-28,Mass Market,Middle Age,Low
CUST14477,51,Male,Delhi,Freelancer,218100.0,2022-03-06,Mass Market,Middle Age,Low
CUST14478,19,Female,Salem,Salaried,553450.0,2024-09-08,Mass Market,Young Adult,Medium
CUST14479,59,Male,Madurai,Salaried,669000.0,2025-05-26,Affluent,Middle Age,Medium
CUST14480,54,Female,Bengaluru,Student,611200.0,2021-11-09,Mass Market,Middle Age,Medium
CUST14481,44,Female,Madurai,Student,993000.0,2024-07-25,Mass Market,Middle Age,High
CUST14482,32,Male,Bengaluru,Business Owner,459200.0,2023-06-01,Affluent,Adult,Medium
CUST14483,33,Other,Erode,Self-Employed,536100.0,2026-06-13,Affluent,Adult,Medium
CUST14484,55,Male,Thanjavur,Self-Employed,1155400.0,2024-10-17,Affluent,Middle Age,High
CUST14485,60,Female,Coimbatore,Salaried,209300.0,2025-11-26,Young Adult,Middle Age,Low
CUST14486,49,Female,Hyderabad,Business Owner,703500.0,2026-02-01,Mass Market,Middle Age,Medium
CUST14487,33,Female,Bengaluru,Salaried,431100.0,2022-12-17,Young Adult,Adult,Medium
CUST14488,29,Male,Thanjavur,Freelancer,537400.0,2022-05-30,Young Adult,Adult,Medium
CUST14489,47,Male,Pune,Salaried,948700.0,2024-01-02,Young Adult,Middle Age,High
CUST14490,31,Male,Pune,Retired,531100.0,2026-05-24,Mass Market,Adult,Medium
CUST14491,37,Female,Mumbai,Salaried,637200.0,2024-02-19,Mass Market,Adult,Medium
CUST14492,33,Female,Delhi,Salaried,459900.0,2021-05-06,Young Adult,Adult,Medium
CUST14493,46,Male,Thanjavur,Self-Employed,559600.0,2026-04-05,Mass Market,Middle Age,Medium
CUST14494,49,Female,Coimbatore,Salaried,734200.0,2022-03-22,Mass Market,Middle Age,High
CUST14495,38,Female,Vellore,Freelancer,581800.0,2021-06-22,Premium,Adult,Medium
CUST14496,26,Male,Kochi,Business Owner,845600.0,2021-12-27,Affluent,Adult,High
CUST14497,43,Female,Chennai,Salaried,932600.0,2022-04-14,Premium,Middle Age,High
CUST14498,43,Female,Coimbatore,Retired,574800.0,2023-02-07,Young Adult,Middle Age,Medium
CUST14499,46,Male,Erode,Salaried,394300.0,2021-08-25,Young Adult,Middle Age,Low
CUST14500,25,Male,Tirunelveli,Student,305200.0,2023-08-26,Mass Market,Young Adult,Low
CUST14501,19,Male,Vellore,Student,1277000.0,2022-05-20,Mass Market,Young Adult,High
CUST14502,26,Male,Hyderabad,Salaried,2837000.0,2022-03-29,Young Adult,Adult,High
CUST14503,33,Male,Kochi,Business Owner,474000.0,2024-03-07,Premium,Adult,Medium
CUST14504,49,Male,Erode,Student,2474700.0,2021-05-29,Mass Market,Middle Age,High
CUST14505,30,Female,Coimbatore,Freelancer,405800.0,2024-06-08,Affluent,Adult,Low
CUST14506,31,Male,Bengaluru,Salaried,553450.0,2022-07-04,Mass Market,Adult,Medium
CUST14507,33,Male,Thanjavur,Salaried,546700.0,2023-10-02,Mass Market,Adult,Medium
CUST14508,25,Female,Chennai,Salaried,542100.0,2025-10-04,Young Adult,Young Adult,Medium
CUST14509,33,Male,Kochi,Salaried,570200.0,2022-05-27,Mass Market,Adult,Medium
CUST14510,45,Male,Chennai,Business Owner,157300.0,2025-05-26,Affluent,Middle Age,Low
CUST14511,21,Male,Vellore,Self-Employed,1073900.0,2024-06-05,Mass Market,Young Adult,High
CUST14512,44,Female,Chennai,Salaried,855100.0,2024-05-28,Affluent,Middle Age,High
CUST14513,32,Male,Madurai,Salaried,645900.0,2026-02-07,Premium,Adult,Medium
CUST14514,18,Male,Trichy,Retired,310200.0,2021-12-01,Premium,Young Adult,Low
CUST14515,46,Female,Thanjavur,Retired,273500.0,2024-11-02,Mass Market,Middle Age,Low
CUST14516,25,Male,Tirunelveli,Self-Employed,688700.0,2023-04-26,Mass Market,Young Adult,Medium
CUST14517,42,Male,Bengaluru,Self-Employed,387600.0,2023-02-07,Affluent,Middle Age,Low
CUST14518,18,Male,Pune,Retired,1186500.0,2023-08-21,Premium,Young Adult,High
CUST14519,40,Male,Kochi,Freelancer,332900.0,2022-09-17,Young Adult,Adult,Low
CUST14520,30,Female,Bengaluru,Self-Employed,336100.0,2026-03-27,Affluent,Adult,Low
CUST14521,32,Male,Kochi,Salaried,478500.0,2024-03-04,Affluent,Adult,Medium
CUST14522,18,Female,Pune,Self-Employed,622500.0,2026-05-08,Young Adult,Young Adult,Medium
CUST14523,28,Male,Chennai,Salaried,388700.0,2024-01-01,Affluent,Adult,Low
CUST14524,38,Male,Delhi,Self-Employed,464700.0,2024-05-25,Mass Market,Adult,Medium
CUST14525,35,Female,Coimbatore,Retired,919800.0,2024-08-04,Mass Market,Adult,High
CUST14526,38,Female,Mumbai,Self-Employed,443000.0,2026-06-27,Premium,Adult,Medium
CUST14527,47,Female,Erode,Salaried,247000.0,2025-10-29,Affluent,Middle Age,Low
CUST14528,44,Male,Chennai,Salaried,1287900.0,2021-09-06,Premium,Middle Age,High
CUST14529,22,Male,Kochi,Salaried,553450.0,2023-11-09,Mass Market,Young Adult,Medium
CUST14530,46,Female,Vellore,Salaried,329700.0,2025-07-01,Mass Market,Middle Age,Low
CUST14531,36,Female,Hyderabad,Salaried,665600.0,2022-10-31,Premium,Adult,Medium
CUST14532,48,Male,Kochi,Business Owner,1310200.0,2026-03-21,Mass Market,Middle Age,High
CUST14533,31,Male,Chennai,Freelancer,2043000.0,2022-10-15,Mass Market,Adult,High
CUST14534,24,Male,Delhi,Self-Employed,553450.0,2022-01-23,Young Adult,Young Adult,Medium
CUST14535,41,Female,Bengaluru,Salaried,687800.0,2024-04-23,Mass Market,Middle Age,Medium
CUST14536,69,Male,Erode,Salaried,422100.0,2023-06-12,Mass Market,Senior,Low
CUST14537,43,Male,Delhi,Business Owner,811800.0,2025-07-27,Mass Market,Middle Age,High
CUST14538,35,Male,Pune,Business Owner,475700.0,2021-10-17,Young Adult,Adult,Medium
CUST14539,25,Female,Kochi,Retired,710600.0,2025-02-19,Affluent,Young Adult,Medium
CUST14540,48,Female,Coimbatore,Self-Employed,490600.0,2021-07-04,Mass Market,Middle Age,Medium
CUST14541,32,Female,Vellore,Salaried,743000.0,2025-08-28,Mass Market,Adult,High
CUST14542,28,Female,Mumbai,Self-Employed,252200.0,2022-03-22,Affluent,Adult,Low
CUST14543,26,Female,Bengaluru,Self-Employed,305400.0,2025-12-15,Mass Market,Adult,Low
CUST14544,67,Male,Vellore,Salaried,1068700.0,2022-07-11,Mass Market,Senior,High
CUST14545,33,Male,Kochi,Self-Employed,885100.0,2022-05-03,Young Adult,Adult,High
CUST14546,31,Female,Thanjavur,Salaried,105900.0,2024-03-09,Mass Market,Adult,Low
CUST14547,46,Male,Trichy,Freelancer,349000.0,2025-09-27,Mass Market,Middle Age,Low
CUST14548,26,Male,Mumbai,Salaried,82600.0,2025-01-28,Affluent,Adult,Low
CUST14549,38,Female,Salem,Student,539700.0,2024-03-15,Premium,Adult,Medium
CUST14550,49,Male,Salem,Self-Employed,728800.0,2021-08-09,Affluent,Middle Age,High
CUST14551,57,Male,Chennai,Business Owner,599700.0,2026-03-07,Affluent,Middle Age,Medium
CUST14552,40,Male,Trichy,Self-Employed,1578000.0,2023-02-05,Mass Market,Adult,High
CUST14553,45,Male,Thanjavur,Student,362300.0,2022-02-18,Mass Market,Middle Age,Low
CUST14554,23,Male,Thanjavur,Self-Employed,957300.0,2022-04-13,Affluent,Young Adult,High
CUST14555,39,Male,Salem,Self-Employed,328700.0,2023-01-08,Premium,Adult,Low
CUST14556,44,Male,Erode,Business Owner,553450.0,2025-01-05,Mass Market,Middle Age,Medium
CUST14557,27,Female,Vellore,Retired,202000.0,2021-10-14,Mass Market,Adult,Low
CUST14558,31,Male,Trichy,Business Owner,353500.0,2023-08-16,Young Adult,Adult,Low
CUST14559,41,Male,Delhi,Student,366800.0,2021-07-30,Young Adult,Middle Age,Low
CUST14560,24,Male,Bengaluru,Freelancer,453100.0,2021-05-23,Premium,Young Adult,Medium
CUST14561,42,Male,Trichy,Salaried,553450.0,2021-12-28,Young Adult,Middle Age,Medium
CUST14562,34,Male,Vellore,Business Owner,457900.0,2022-10-11,Affluent,Adult,Medium
CUST14563,43,Male,Hyderabad,Student,982900.0,2024-10-20,Mass Market,Middle Age,High
CUST14564,41,Male,Bengaluru,Student,1276600.0,2023-10-03,Mass Market,Middle Age,High
CUST14565,43,Female,Mumbai,Salaried,446900.0,2024-05-14,Premium,Middle Age,Medium
CUST14566,18,Female,Coimbatore,Student,1162000.0,2024-08-08,Affluent,Young Adult,High
CUST14567,43,Male,Bengaluru,Business Owner,329900.0,2021-09-25,Mass Market,Middle Age,Low
CUST14568,54,Male,Tirunelveli,Salaried,299500.0,2021-02-08,Mass Market,Middle Age,Low
CUST14569,37,Female,Trichy,Freelancer,129200.0,2024-10-21,Young Adult,Adult,Low
CUST14570,26,Female,Tirunelveli,Self-Employed,289400.0,2025-05-26,Premium,Adult,Low
CUST14571,52,Male,Delhi,Salaried,688500.0,2022-10-24,Affluent,Middle Age,Medium
CUST14572,27,Male,Delhi,Salaried,357200.0,2024-12-17,Mass Market,Adult,Low
CUST14573,36,Female,Delhi,Salaried,231500.0,2026-07-20,Affluent,Adult,Low
CUST14574,32,Female,Kochi,Salaried,1149500.0,2021-05-07,Affluent,Adult,High
CUST14575,20,Female,Vellore,Salaried,2072000.0,2023-01-29,Affluent,Young Adult,High
CUST14576,35,Male,Delhi,Self-Employed,256500.0,2022-04-24,Mass Market,Adult,Low
CUST14577,28,Male,Trichy,Salaried,1605700.0,2021-10-02,Young Adult,Adult,High
CUST14578,47,Female,Erode,Freelancer,503900.0,2026-07-29,Premium,Middle Age,Medium
CUST14579,48,Female,Thanjavur,Salaried,880800.0,2024-01-21,Mass Market,Middle Age,High
CUST14580,38,Female,Hyderabad,Salaried,210700.0,2025-10-04,Mass Market,Adult,Low
CUST14581,37,Male,Trichy,Student,181200.0,2023-08-03,Affluent,Adult,Low
CUST14582,33,Female,Madurai,Retired,897300.0,2024-07-20,Premium,Adult,High
CUST14583,40,Female,Chennai,Student,838400.0,2024-12-20,Premium,Adult,High
CUST14584,32,Female,Vellore,Student,1112400.0,2025-02-23,Mass Market,Adult,High
CUST14585,18,Male,Coimbatore,Self-Employed,452700.0,2025-04-21,Young Adult,Young Adult,Medium
CUST14586,60,Male,Coimbatore,Self-Employed,462600.0,2024-10-22,Young Adult,Middle Age,Medium
CUST14587,51,Female,Salem,Salaried,115900.0,2024-03-21,Mass Market,Middle Age,Low
CUST14588,41,Female,Bengaluru,Student,1291400.0,2025-04-22,Mass Market,Middle Age,High
CUST14589,54,Male,Salem,Business Owner,921300.0,2024-06-24,Affluent,Middle Age,High
CUST14590,41,Female,Kochi,Student,496400.0,2021-07-21,Affluent,Middle Age,Medium
CUST14591,63,Male,Vellore,Salaried,1123100.0,2023-01-26,Young Adult,Senior,High
CUST14592,29,Male,Madurai,Salaried,226700.0,2024-09-06,Premium,Adult,Low
CUST14593,32,Male,Mumbai,Freelancer,503000.0,2024-07-28,Mass Market,Adult,Medium
CUST14594,42,Male,Salem,Self-Employed,1365800.0,2024-02-16,Mass Market,Middle Age,High
CUST14595,31,Male,Kochi,Business Owner,650200.0,2025-08-28,Premium,Adult,Medium
CUST14596,38,Female,Salem,Freelancer,594200.0,2022-06-24,Affluent,Adult,Medium
CUST14597,32,Male,Chennai,Student,288300.0,2025-02-10,Mass Market,Adult,Low
CUST14598,42,Male,Vellore,Freelancer,916000.0,2022-08-22,Mass Market,Middle Age,High
CUST14599,33,Male,Thanjavur,Salaried,527300.0,2024-04-18,Mass Market,Adult,Medium
CUST14600,42,Female,Madurai,Self-Employed,1836700.0,2025-01-09,Mass Market,Middle Age,High
CUST14601,30,Male,Thanjavur,Salaried,910500.0,2026-07-12,Affluent,Adult,High
CUST14602,33,Male,Salem,Self-Employed,941200.0,2023-08-10,Affluent,Adult,High
CUST14603,50,Female,Chennai,Business Owner,560600.0,2022-11-05,Affluent,Middle Age,Medium
CUST14604,42,Female,Vellore,Student,553450.0,2022-03-27,Mass Market,Middle Age,Medium
CUST14605,33,Male,Vellore,Salaried,1073900.0,2023-11-13,Affluent,Adult,High
CUST14606,35,Male,Trichy,Freelancer,850400.0,2026-08-07,Mass Market,Adult,High
CUST14607,30,Female,Erode,Freelancer,1366500.0,2024-10-28,Young Adult,Adult,High
CUST14608,45,Female,Madurai,Student,1115300.0,2024-11-14,Young Adult,Middle Age,High
CUST14609,42,Female,Delhi,Self-Employed,221500.0,2023-08-28,Premium,Middle Age,Low
CUST14610,45,Female,Bengaluru,Salaried,863100.0,2022-02-13,Mass Market,Middle Age,High
CUST14611,56,Male,Chennai,Freelancer,847400.0,2023-07-16,Mass Market,Middle Age,High
CUST14612,45,Male,Madurai,Salaried,492200.0,2021-06-06,Mass Market,Middle Age,Medium
CUST14613,34,Male,Pune,Freelancer,575900.0,2025-11-05,Mass Market,Adult,Medium
CUST14614,45,Female,Mumbai,Salaried,1347100.0,2021-11-19,Affluent,Middle Age,High
CUST14615,40,Female,Mumbai,Self-Employed,570900.0,2022-09-27,Mass Market,Adult,Medium
CUST14616,46,Male,Thanjavur,Salaried,469200.0,2022-01-02,Young Adult,Middle Age,Medium
CUST14617,27,Male,Madurai,Retired,730200.0,2021-11-22,Mass Market,Adult,High
CUST14618,38,Male,Kochi,Salaried,342300.0,2023-04-23,Mass Market,Adult,Low
CUST14619,37,Male,Chennai,Self-Employed,336300.0,2022-04-08,Affluent,Adult,Low
CUST14620,43,Male,Coimbatore,Freelancer,598000.0,2025-10-15,Mass Market,Middle Age,Medium
CUST14621,26,Female,Coimbatore,Self-Employed,697600.0,2022-05-13,Premium,Adult,Medium
CUST14622,37,Male,Delhi,Salaried,600200.0,2025-01-31,Premium,Adult,Medium
CUST14623,54,Female,Salem,Self-Employed,1368700.0,2025-09-22,Affluent,Middle Age,High
CUST14624,29,Male,Chennai,Salaried,165400.0,2022-02-24,Mass Market,Adult,Low
CUST14625,37,Female,Erode,Student,596500.0,2023-03-16,Mass Market,Adult,Medium
CUST14626,20,Male,Thanjavur,Business Owner,249300.0,2025-08-12,Mass Market,Young Adult,Low
CUST14627,18,Male,Mumbai,Salaried,487100.0,2024-01-11,Young Adult,Young Adult,Medium
CUST14628,51,Female,Hyderabad,Student,1054900.0,2022-05-07,Mass Market,Middle Age,High
CUST14629,26,Male,Salem,Self-Employed,355700.0,2023-03-01,Mass Market,Adult,Low
CUST14630,23,Female,Mumbai,Self-Employed,443300.0,2024-03-27,Mass Market,Young Adult,Medium
CUST14631,53,Female,Pune,Salaried,1905100.0,2021-06-07,Mass Market,Middle Age,High
CUST14632,18,Female,Kochi,Salaried,204300.0,2022-01-15,Mass Market,Young Adult,Low
CUST14633,42,Female,Pune,Salaried,1102000.0,2025-08-24,Affluent,Middle Age,High
CUST14634,49,Female,Bengaluru,Self-Employed,487700.0,2024-04-07,Affluent,Middle Age,Medium
CUST14635,39,Male,Mumbai,Salaried,142200.0,2021-02-28,Mass Market,Adult,Low
CUST14636,29,Female,Salem,Retired,173800.0,2025-02-07,Affluent,Adult,Low
CUST14637,35,Female,Tirunelveli,Self-Employed,334900.0,2021-08-14,Young Adult,Adult,Low
CUST14638,30,Male,Tirunelveli,Salaried,889200.0,2021-12-14,Mass Market,Adult,High
CUST14639,49,Other,Mumbai,Salaried,687600.0,2021-09-23,Mass Market,Middle Age,Medium
CUST14640,25,Male,Chennai,Student,1327100.0,2025-09-23,Affluent,Young Adult,High
CUST14641,33,Female,Tirunelveli,Self-Employed,855900.0,2024-11-20,Premium,Adult,High
CUST14642,44,Male,Chennai,Business Owner,344600.0,2023-09-15,Young Adult,Middle Age,Low
CUST14643,18,Female,Delhi,Salaried,186100.0,2024-09-21,Mass Market,Young Adult,Low
CUST14644,18,Female,Erode,Self-Employed,250100.0,2024-02-05,Mass Market,Young Adult,Low
CUST14645,18,Female,Salem,Salaried,832300.0,2021-01-04,Mass Market,Young Adult,High
CUST14646,54,Female,Mumbai,Student,508500.0,2025-03-08,Mass Market,Middle Age,Medium
CUST14647,53,Female,Bengaluru,Student,367600.0,2021-01-16,Mass Market,Middle Age,Low
CUST14648,51,Male,Trichy,Freelancer,1049400.0,2022-08-28,Young Adult,Middle Age,High
CUST14649,34,Male,Hyderabad,Student,208100.0,2024-08-16,Premium,Adult,Low
CUST14650,39,Female,Kochi,Self-Employed,442000.0,2022-06-28,Mass Market,Adult,Medium
CUST14651,34,Female,Delhi,Salaried,476400.0,2024-07-27,Premium,Adult,Medium
CUST14652,40,Male,Delhi,Salaried,549100.0,2025-05-26,Mass Market,Adult,Medium
CUST14653,24,Male,Pune,Retired,240600.0,2024-07-22,Mass Market,Young Adult,Low
CUST14654,32,Male,Trichy,Business Owner,333000.0,2024-01-12,Affluent,Adult,Low
CUST14655,33,Female,Madurai,Salaried,427300.0,2021-06-19,Premium,Adult,Low
CUST14656,48,Female,Salem,Salaried,1512600.0,2024-08-12,Mass Market,Middle Age,High
CUST14657,33,Male,Erode,Student,563100.0,2024-07-30,Affluent,Adult,Medium
CUST14658,49,Female,Salem,Salaried,393000.0,2023-12-04,Mass Market,Middle Age,Low
CUST14659,18,Male,Mumbai,Freelancer,107200.0,2026-03-24,Mass Market,Young Adult,Low
CUST14660,50,Male,Mumbai,Salaried,230700.0,2025-09-21,Young Adult,Middle Age,Low
CUST14661,37,Female,Erode,Salaried,400600.0,2023-06-05,Mass Market,Adult,Low
CUST14662,24,Male,Hyderabad,Freelancer,987500.0,2023-09-07,Affluent,Young Adult,High
CUST14663,69,Male,Vellore,Salaried,868800.0,2025-01-01,Young Adult,Senior,High
CUST14664,43,Female,Salem,Self-Employed,363400.0,2024-12-18,Affluent,Middle Age,Low
CUST14665,34,Male,Kochi,Salaried,436100.0,2023-06-07,Mass Market,Adult,Medium
CUST14666,23,Male,Delhi,Retired,1402400.0,2024-08-16,Young Adult,Young Adult,High
CUST14667,36,Male,Tirunelveli,Student,1299700.0,2022-04-27,Young Adult,Adult,High
CUST14668,30,Male,Chennai,Student,588000.0,2021-05-17,Mass Market,Adult,Medium
CUST14669,46,Male,Chennai,Self-Employed,550100.0,2024-11-24,Premium,Middle Age,Medium
CUST14670,36,Male,Pune,Salaried,373800.0,2024-08-02,Young Adult,Adult,Low
CUST14671,33,Male,Salem,Retired,527600.0,2024-08-25,Affluent,Adult,Medium
CUST14672,40,Male,Bengaluru,Student,558300.0,2026-04-15,Mass Market,Adult,Medium
CUST14673,27,Female,Hyderabad,Self-Employed,457600.0,2023-11-17,Mass Market,Adult,Medium
CUST14674,25,Female,Kochi,Self-Employed,1802800.0,2022-12-04,Premium,Young Adult,High
CUST14675,60,Female,Madurai,Business Owner,539100.0,2023-07-11,Affluent,Middle Age,Medium
CUST14676,63,Female,Tirunelveli,Self-Employed,411200.0,2023-05-16,Premium,Senior,Low
CUST14677,25,Female,Vellore,Salaried,436400.0,2022-06-18,Premium,Young Adult,Medium
CUST14678,34,Female,Pune,Salaried,351800.0,2024-11-19,Young Adult,Adult,Low
CUST14679,55,Male,Vellore,Salaried,488400.0,2025-05-20,Mass Market,Middle Age,Medium
CUST14680,35,Male,Bengaluru,Salaried,925400.0,2026-05-05,Mass Market,Adult,High
CUST14681,35,Female,Delhi,Freelancer,195400.0,2022-01-25,Young Adult,Adult,Low
CUST14682,26,Male,Madurai,Self-Employed,264800.0,2021-08-22,Mass Market,Adult,Low
CUST14683,37,Male,Salem,Salaried,353900.0,2023-11-27,Affluent,Adult,Low
CUST14684,35,Female,Erode,Freelancer,695600.0,2022-09-08,Mass Market,Adult,Medium
CUST14685,22,Female,Vellore,Freelancer,1718800.0,2021-12-15,Mass Market,Young Adult,High
CUST14686,23,Female,Erode,Business Owner,984500.0,2021-04-13,Mass Market,Young Adult,High
CUST14687,35,Male,Madurai,Salaried,738800.0,2024-12-12,Mass Market,Adult,High
CUST14688,42,Male,Kochi,Business Owner,508000.0,2023-01-08,Mass Market,Middle Age,Medium
CUST14689,30,Male,Kochi,Salaried,711700.0,2026-07-03,Mass Market,Adult,Medium
CUST14690,45,Male,Pune,Salaried,254900.0,2022-04-09,Young Adult,Middle Age,Low
CUST14691,42,Female,Pune,Student,953100.0,2026-03-17,Affluent,Middle Age,High
CUST14692,34,Female,Coimbatore,Salaried,845500.0,2023-12-17,Mass Market,Adult,High
CUST14693,33,Male,Pune,Student,185800.0,2023-04-25,Affluent,Adult,Low
CUST14694,48,Female,Delhi,Salaried,323000.0,2023-12-05,Mass Market,Middle Age,Low
CUST14695,45,Male,Bengaluru,Salaried,275400.0,2026-01-28,Affluent,Middle Age,Low
CUST14696,37,Male,Kochi,Salaried,1534700.0,2022-02-21,Premium,Adult,High
CUST14697,49,Male,Delhi,Freelancer,185100.0,2023-12-25,Mass Market,Middle Age,Low
CUST14698,33,Female,Coimbatore,Salaried,142400.0,2024-11-12,Mass Market,Adult,Low
CUST14699,26,Male,Thanjavur,Salaried,340800.0,2026-06-03,Mass Market,Adult,Low
CUST14700,53,Female,Tirunelveli,Salaried,481300.0,2026-05-08,Mass Market,Middle Age,Medium
CUST14701,34,Male,Tirunelveli,Self-Employed,1155500.0,2025-03-20,Mass Market,Adult,High
CUST14702,27,Female,Mumbai,Self-Employed,542700.0,2021-06-13,Mass Market,Adult,Medium
CUST14703,25,Female,Delhi,Business Owner,132700.0,2026-05-15,Mass Market,Young Adult,Low
CUST14704,41,Female,Hyderabad,Business Owner,1608300.0,2023-08-06,Affluent,Middle Age,High
CUST14705,40,Female,Trichy,Student,251200.0,2021-05-25,Mass Market,Adult,Low
CUST14706,39,Female,Hyderabad,Retired,472800.0,2022-06-02,Mass Market,Adult,Medium
CUST14707,23,Male,Mumbai,Business Owner,443700.0,2022-04-27,Affluent,Young Adult,Medium
CUST14708,46,Female,Salem,Business Owner,596000.0,2025-10-19,Affluent,Middle Age,Medium
CUST14709,27,Male,Mumbai,Retired,477100.0,2024-12-04,Mass Market,Adult,Medium
CUST14710,32,Male,Thanjavur,Salaried,6579800.0,2022-06-11,Premium,Adult,High
CUST14711,18,Male,Chennai,Salaried,553450.0,2025-09-09,Mass Market,Young Adult,Medium
CUST14712,47,Male,Hyderabad,Self-Employed,518200.0,2025-05-19,Premium,Middle Age,Medium
CUST14713,50,Male,Hyderabad,Student,784500.0,2021-02-01,Affluent,Middle Age,High
CUST14714,32,Male,Coimbatore,Salaried,2212100.0,2024-11-14,Mass Market,Adult,High
CUST14715,38,Male,Madurai,Salaried,367500.0,2022-07-29,Mass Market,Adult,Low
CUST14716,33,Female,Pune,Retired,899100.0,2021-08-05,Mass Market,Adult,High
CUST14717,38,Male,Kochi,Self-Employed,1220900.0,2021-09-02,Mass Market,Adult,High
CUST14718,28,Female,Pune,Business Owner,391100.0,2022-08-09,Young Adult,Adult,Low
CUST14719,57,Male,Mumbai,Salaried,407000.0,2024-04-16,Mass Market,Middle Age,Low
CUST14720,24,Male,Chennai,Freelancer,339000.0,2023-06-11,Affluent,Young Adult,Low
CUST14721,40,Female,Bengaluru,Salaried,1563600.0,2026-05-17,Premium,Adult,High
CUST14722,43,Male,Bengaluru,Salaried,542400.0,2022-05-14,Mass Market,Middle Age,Medium
CUST14723,42,Female,Pune,Salaried,971700.0,2024-05-08,Young Adult,Middle Age,High
CUST14724,32,Male,Trichy,Self-Employed,312900.0,2024-03-30,Affluent,Adult,Low
CUST14725,51,Male,Madurai,Salaried,513800.0,2021-11-17,Mass Market,Middle Age,Medium
CUST14726,54,Female,Salem,Freelancer,303100.0,2023-06-11,Mass Market,Middle Age,Low
CUST14727,30,Female,Delhi,Self-Employed,633400.0,2023-12-05,Mass Market,Adult,Medium
CUST14728,37,Female,Mumbai,Self-Employed,871000.0,2024-09-12,Mass Market,Adult,High
CUST14729,53,Male,Mumbai,Salaried,872600.0,2024-01-27,Premium,Middle Age,High
CUST14730,48,Male,Vellore,Student,338200.0,2021-05-31,Mass Market,Middle Age,Low
