loan_id,customer_id,loan_type,loan_amount,interest_rate,tenure_months,loan_status,application_date,loan_to_income_ratio
LOAN70887,CUST12510,Business,827400.0,14.61,24,Active,2024-02-19,1.4374565670604587
LOAN70888,CUST14033,Home,616700.0,13.56,24,Active,2026-07-26,1.6101827676240208
LOAN70889,CUST13349,Business,1392600.0,10.52,60,Active,2024-04-18,6.544172932330827
LOAN70890,CUST11400,Business,908700.0,12.6,60,Active,2023-11-17,2.362714508580343
LOAN70891,CUST12190,Business,437900.0,14.68,24,Active,2023-02-02,0.47810896386068347
LOAN70892,CUST12796,Personal,1085900.0,8.56,24,Active,2025-05-26,1.9790413705121195
LOAN70893,CUST12689,Personal,1175800.0,10.93,36,Active,2023-07-16,6.945067926757235
LOAN70894,CUST12920,Personal,1107600.0,15.69,60,Closed,2026-08-19,4.261639091958446
LOAN70895,CUST12088,Auto,753300.0,12.17,36,Active,2022-01-04,0.4437179713730341
LOAN70896,CUST13159,Business,612250.0,8.19,60,Pending,2024-03-09,1.882108822625269
LOAN70897,CUST14939,Personal,394100.0,11.68,12,Active,2022-08-31,1.0959399332591768
LOAN70898,CUST12283,Home,337500.0,7.68,36,Closed,2026-03-11,0.6253474152306837
LOAN70899,CUST10010,Auto,2772500.0,11.18,84,Closed,2023-03-28,5.582964156262586
LOAN70900,CUST12497,Personal,1866000.0,7.86,60,Closed,2022-03-15,2.176854876341577
LOAN70901,CUST10043,Business,425700.0,11.85,48,Closed,2022-02-04,0.535673839184598
LOAN70902,CUST12736,Auto,169800.0,12.51,84,Pending,2026-08-28,0.932967032967033
LOAN70903,CUST13282,Education,361800.0,14.53,36,Pending,2023-06-19,0.9154858299595142
LOAN70904,CUST12050,Personal,218000.0,8.63,36,Closed,2025-08-04,0.6271576524741082
LOAN70905,CUST14610,Home,302200.0,12.2,48,Pending,2026-05-27,0.35013324064418955
LOAN70906,CUST10165,Personal,1598700.0,8.33,24,Active,2026-03-05,1.056921856406188
LOAN70907,CUST14107,Business,105400.0,7.51,48,Active,2023-10-22,0.33417882054533926
LOAN70908,CUST10464,Personal,370800.0,12.82,84,Pending,2024-03-01,0.46062111801242234
LOAN70909,CUST13632,Business,714000.0,10.64,36,Closed,2024-03-19,4.68811556139199
LOAN70910,CUST13331,Auto,612250.0,14.16,84,Active,2025-09-18,3.026445872466634
LOAN70911,CUST10720,Education,1134200.0,13.23,60,Active,2025-01-20,1.4555954825462012
LOAN70912,CUST14315,Personal,55900.0,15.75,84,Closed,2024-10-02,0.0882260101010101
LOAN70913,CUST13559,Business,2671600.0,13.0,48,Closed,2025-11-27,3.9779630732578917
LOAN70914,CUST11828,Home,593800.0,10.65,36,Active,2025-01-18,0.7077473182359952
LOAN70915,CUST14253,Home,1802700.0,10.74,36,Active,2022-10-18,1.5958746458923512
LOAN70916,CUST13513,Home,318200.0,11.79,48,Active,2022-07-07,0.21640369967355821
LOAN70917,CUST14606,Home,850500.0,11.53,12,Active,2025-02-17,1.0001175917215428
LOAN70918,CUST14657,Personal,323600.0,17.88,60,Defaulted,2026-06-24,0.5746759012608773
LOAN70919,CUST11974,Home,320500.0,13.98,24,Defaulted,2024-01-21,0.5790947691751739
LOAN70920,CUST14745,Personal,259000.0,15.78,120,Closed,2026-05-10,0.2065390749601276
LOAN70921,CUST11795,Auto,1102700.0,8.52,84,Closed,2026-08-07,0.5405922149230317
LOAN70922,CUST13410,Home,183600.0,9.85,24,Closed,2024-09-19,0.31792207792207794
LOAN70923,CUST12072,Personal,1468800.0,7.81,24,Closed,2023-03-06,6.61026102610261
LOAN70924,CUST12963,Business,708700.0,12.297836317135548,12,Active,2026-08-07,0.8604905293831957
LOAN70925,CUST10822,Education,423000.0,11.54,120,Closed,2024-02-24,1.3618802318094012
LOAN70926,CUST11330,Business,1277800.0,11.24,60,Active,2023-10-30,2.308790315294968
LOAN70927,CUST14577,Home,339800.0,12.49,48,Closed,2025-01-09,0.21162109983184904
LOAN70928,CUST11764,Personal,170400.0,11.97,60,Closed,2024-03-26,0.12475291016911927
LOAN70929,CUST10750,Education,1391100.0,8.78,84,Closed,2023-03-19,8.32495511669659
LOAN70930,CUST10182,Education,232000.0,7.74,120,Active,2026-06-01,0.5616073589929799
LOAN70931,CUST14692,Auto,655800.0,14.48,48,Pending,2024-08-03,0.7756357185097575
LOAN70932,CUST12855,Home,340500.0,10.02,36,Pending,2022-04-19,0.5814549180327869
LOAN70933,CUST13657,Home,1160700.0,15.21,60,Closed,2023-05-05,7.483558994197292
LOAN70934,CUST13950,Auto,799000.0,12.297836317135548,60,Active,2026-05-22,0.7863399271725224
LOAN70935,CUST10638,Personal,635800.0,14.16,12,Pending,2023-05-05,1.1487939289908755
LOAN70936,CUST13088,Business,1124000.0,16.3,12,Active,2024-02-09,2.04400800145481
LOAN70937,CUST10610,Business,699700.0,15.28,36,Closed,2025-08-24,0.8191290095996254
LOAN70938,CUST13633,Home,434700.0,8.55,84,Active,2025-10-01,0.518055058991777
LOAN70939,CUST11384,Home,696600.0,10.77,120,Closed,2024-05-26,1.603960396039604
LOAN70940,CUST11325,Home,594000.0,10.9,24,Pending,2022-02-13,0.6656207978484985
LOAN70941,CUST14809,Personal,1159900.0,14.4,36,Active,2025-11-04,2.919456330229046
LOAN70942,CUST11562,Personal,246700.0,14.82,24,Closed,2026-08-24,1.4186313973548017
LOAN70943,CUST11878,Education,558200.0,8.62,24,Pending,2024-05-04,1.101203393174196
LOAN70944,CUST14275,Business,612250.0,14.16,36,Active,2023-08-03,0.6697844874740182
LOAN70945,CUST12714,Personal,339000.0,15.06,60,Active,2022-01-02,0.603095534602384
LOAN70946,CUST13974,Home,421400.0,11.12,120,Active,2023-07-22,1.11099393619826
LOAN70947,CUST12219,Education,1094100.0,12.2,12,Active,2023-06-22,1.3344310281741676
LOAN70948,CUST12637,Auto,251600.0,15.85,36,Pending,2023-04-05,0.22458270106221548
LOAN70949,CUST10238,Education,618100.0,11.68,48,Active,2022-05-13,1.1168127202095943
LOAN70950,CUST12694,Business,515700.0,14.39,84,Pending,2022-02-10,0.35401935882474084
LOAN70951,CUST13255,Auto,349700.0,12.51,36,Pending,2025-11-17,0.8868881562262236
LOAN70952,CUST11391,Personal,286200.0,15.21,24,Closed,2023-09-04,0.5918114143920595
LOAN70953,CUST13341,Home,230600.0,10.55,36,Closed,2022-05-01,0.31421174546941
LOAN70954,CUST13908,Personal,268500.0,12.51,24,Closed,2022-11-11,0.5152561888313184
LOAN70955,CUST12032,Auto,462100.0,16.38,36,Active,2025-12-20,0.7384148290188559
LOAN70956,CUST12075,Education,2061600.0,10.6,60,Active,2023-09-10,2.57185628742515
LOAN70957,CUST10354,Home,334800.0,12.297836317135548,24,Active,2025-04-12,0.15046514763381422
LOAN70958,CUST13946,Personal,775400.0,13.75,36,Active,2024-09-18,1.7821190530912434
LOAN70959,CUST12186,Education,2692700.0,9.95,120,Closed,2024-08-01,3.593620712665154
LOAN70960,CUST14207,Business,674300.0,11.19,60,Active,2024-06-01,4.765371024734982
LOAN70962,CUST12606,Personal,1130700.0,15.42,48,Active,2026-08-09,3.338352524357839
LOAN70963,CUST14047,Personal,3477400.0,14.76,84,Active,2025-09-17,8.043950959981494
LOAN70964,CUST12789,Personal,151700.0,8.26,24,Active,2025-09-21,0.22863602110022607
LOAN70965,CUST14948,Education,1702200.0,12.17,36,Active,2026-04-09,1.4201568496579342
LOAN70966,CUST12676,Home,394500.0,15.46,48,Active,2025-01-04,0.9671488109830841
LOAN70967,CUST13164,Education,559900.0,15.16,12,Pending,2023-03-05,1.0580120937263795
LOAN70968,CUST14873,Personal,476500.0,10.92,24,Closed,2026-03-31,0.8609630499593459
LOAN70969,CUST10810,Auto,1074400.0,12.297836317135548,60,Active,2024-05-20,3.1396843950905904
LOAN70970,CUST13706,Auto,475200.0,16.22,12,Defaulted,2025-05-23,0.7690564816313319
LOAN70971,CUST11846,Auto,731800.0,15.94,60,Active,2025-02-10,1.5461652229030214
LOAN70972,CUST10139,Auto,747700.0,15.14,12,Pending,2024-12-14,1.4220235831114492
LOAN70973,CUST12891,Auto,1020800.0,15.81,48,Closed,2025-06-25,1.4553749643570002
LOAN70974,CUST11466,Auto,482700.0,14.39,60,Active,2023-01-21,0.17689742368160663
LOAN70975,CUST10678,Home,1403300.0,12.17,48,Active,2023-09-03,1.5719726671894254
LOAN70976,CUST10335,Business,606900.0,11.55,36,Active,2023-04-10,2.198116624411445
LOAN70977,CUST12745,Personal,186400.0,14.29,48,Pending,2023-05-14,1.0344062153163152
LOAN70978,CUST14810,Personal,840300.0,11.34,48,Active,2023-11-04,0.847162012299627
LOAN70979,CUST14294,Personal,664800.0,13.04,36,Active,2026-04-11,0.6123802505526897
LOAN70980,CUST12160,Personal,1214400.0,7.98,24,Active,2025-11-09,1.1599961791957207
LOAN70981,CUST12015,Personal,1414000.0,12.42,12,Closed,2026-02-10,7.112676056338028
LOAN70982,CUST13722,Home,1375500.0,9.72,48,Pending,2024-05-05,1.7643663417136994
LOAN70983,CUST10952,Auto,634000.0,11.43,12,Closed,2023-11-30,0.2079302089141058
LOAN70984,CUST11471,Personal,458800.0,11.02,84,Closed,2022-09-02,0.8289818411780648
LOAN70985,CUST13013,Personal,373200.0,13.08,60,Active,2026-01-31,0.26494391594490985
LOAN70986,CUST13319,Personal,488600.0,16.29,36,Active,2023-03-14,4.55358807082945
LOAN70987,CUST10458,Personal,576900.0,14.37,36,Closed,2024-01-25,1.7022720566538803
LOAN70988,CUST12042,Home,867000.0,10.41,48,Active,2023-01-10,0.5256775601770448
LOAN70989,CUST11956,Auto,558300.0,13.04,60,Pending,2022-09-19,0.3382406397673573
LOAN70990,CUST11452,Auto,2434000.0,12.39,36,Pending,2024-12-18,4.1828492868190414
LOAN70991,CUST12823,Education,936800.0,15.91,84,Active,2022-02-27,1.2092422873370337
LOAN70992,CUST11616,Personal,164700.0,13.83,60,Defaulted,2022-09-22,0.2754180602006689
LOAN70993,CUST14906,Auto,407000.0,12.99,48,Active,2022-06-14,0.22824136384028712
LOAN70994,CUST11027,Home,820700.0,16.2,36,Pending,2022-02-13,1.482880115638269
LOAN70995,CUST14073,Home,224200.0,12.52,48,Active,2026-07-13,0.2955054698826941
LOAN70996,CUST12619,Personal,797700.0,14.19,36,Closed,2022-02-13,1.3796264268419232
LOAN70997,CUST11618,Personal,486700.0,8.4,12,Closed,2023-08-10,2.653762268266085
LOAN70998,CUST11032,Auto,450700.0,12.98,36,Active,2023-05-29,0.8005328596802842
LOAN70999,CUST13155,Home,835700.0,8.04,120,Closed,2025-11-17,1.5099828349444395
LOAN71000,CUST11599,Business,174800.0,13.71,36,Active,2022-08-31,0.1969799414018481
LOAN71001,CUST12400,Personal,1100000.0,13.03,84,Defaulted,2024-09-11,1.3845185651353051
LOAN71002,CUST12056,Personal,369400.0,13.34,60,Closed,2022-04-16,1.590869939707149
LOAN71003,CUST13946,Personal,186100.0,13.76,36,Active,2026-04-19,0.42771776603079753
LOAN71004,CUST14075,Personal,543900.0,13.13,36,Active,2023-08-13,1.6240668856375038
LOAN71005,CUST14538,Personal,2414600.0,13.33,24,Active,2023-05-21,5.075888164809754
LOAN71006,CUST10280,Personal,457600.0,13.54,48,Closed,2023-08-10,1.9921636917718764
LOAN71007,CUST13959,Home,1152600.0,9.77,12,Active,2024-12-13,4.2359426681367145
LOAN71008,CUST14911,Auto,262300.0,14.15,60,Active,2025-01-18,0.8964456596035544
LOAN71009,CUST13685,Business,1129300.0,11.52,60,Pending,2023-02-21,1.5195102260495157
LOAN71010,CUST14637,Education,320900.0,8.92,60,Closed,2022-09-27,0.9581964765601673
LOAN71011,CUST14978,Personal,477500.0,8.43,36,Active,2022-05-09,1.3397867564534232
LOAN71012,CUST13598,Personal,350900.0,16.81,36,Defaulted,2025-10-29,0.12233727294913363
LOAN71013,CUST14474,Education,2190700.0,10.44,36,Closed,2022-01-27,3.000958904109589
LOAN71014,CUST12412,Personal,478700.0,9.48,120,Pending,2025-12-09,1.4336627732854148
LOAN71015,CUST12958,Personal,1419800.0,15.71,24,Defaulted,2022-04-23,5.040113596024139
LOAN71016,CUST13006,Personal,398500.0,13.3,24,Defaulted,2022-10-21,0.5529346468710975
LOAN71017,CUST12012,Personal,627400.0,11.75,120,Active,2026-01-31,2.0199613650998067
LOAN71018,CUST11755,Home,828600.0,12.24,36,Active,2026-01-12,1.2864462040055893
LOAN71019,CUST12621,Business,182200.0,15.41,36,Active,2022-12-23,0.3422881833552508
LOAN71020,CUST11691,Personal,2529000.0,9.21,60,Pending,2023-06-23,2.7997343075390235
LOAN71021,CUST13676,Auto,85900.0,10.2,48,Pending,2022-09-01,0.4119904076738609
LOAN71022,CUST14518,Personal,964500.0,14.82,120,Active,2022-07-10,0.8128950695322377
LOAN71023,CUST13779,Personal,369900.0,9.77,36,Active,2023-05-05,0.29483500717360117
LOAN71024,CUST10312,Auto,426300.0,11.08,48,Active,2024-03-09,0.9588394062078273
LOAN71025,CUST14294,Personal,499700.0,13.47,24,Active,2023-01-31,0.4602984524686809
LOAN71026,CUST11769,Personal,693300.0,12.78,36,Pending,2025-05-20,0.8046657381615598
LOAN71027,CUST10569,Home,636300.0,16.14,36,Active,2024-03-08,1.1496973529677477
LOAN71028,CUST14800,Personal,609100.0,12.0,24,Active,2023-07-07,2.3221502096835684
LOAN71029,CUST11578,Education,328200.0,16.32,60,Active,2026-08-26,0.3990273556231003
LOAN71030,CUST13818,Personal,1188900.0,15.21,12,Active,2023-10-13,4.451141894421565
LOAN71031,CUST10468,Business,566700.0,14.77,24,Closed,2022-10-15,0.48328500767525157
LOAN71032,CUST10421,Personal,558700.0,16.02,24,Defaulted,2024-12-29,0.7048063580169043
LOAN71033,CUST10513,Business,1280000.0,17.82,12,Defaulted,2025-06-18,0.4180410856004442
LOAN71034,CUST12749,Personal,355500.0,8.19,60,Active,2022-11-19,0.34324611373949987
LOAN71035,CUST13592,Home,397800.0,11.52,60,Active,2024-09-02,0.4685512367491166
LOAN71036,CUST11786,Personal,1709900.0,15.73,48,Active,2026-01-09,2.868478443214226
LOAN71037,CUST13899,Business,555400.0,11.39,120,Active,2023-08-26,0.47575809491176974
LOAN71038,CUST14733,Personal,99600.0,14.26,24,Active,2022-12-08,0.13344051446945338
LOAN71039,CUST13106,Personal,171600.0,11.19,12,Active,2024-05-20,0.30179387970453747
LOAN71040,CUST11885,Auto,2117200.0,16.4,48,Closed,2025-11-13,4.454449821165579
LOAN71041,CUST13887,Personal,1209300.0,8.46,12,Active,2023-09-14,1.699648629655657
LOAN71042,CUST12823,Personal,343800.0,13.49,84,Closed,2025-09-04,0.4437846908480702
LOAN71043,CUST14827,Business,135800.0,8.71,36,Active,2023-10-15,0.4829302987197724
LOAN71044,CUST10137,Personal,2090200.0,10.26,60,Pending,2023-09-20,5.05734333413985
LOAN71045,CUST12139,Home,83000.0,13.35,48,Closed,2023-04-20,0.11286374762034267
LOAN71046,CUST11287,Business,1013800.0,11.11,36,Closed,2026-02-10,3.3065883887801695
LOAN71047,CUST13112,Auto,607100.0,15.64,84,Pending,2022-05-02,0.7880321910695742
LOAN71048,CUST13094,Auto,1347000.0,9.16,60,Active,2026-05-10,0.8456274719065855
LOAN71049,CUST12382,Business,313700.0,16.2,60,Pending,2026-05-02,0.7370770676691729
LOAN71050,CUST13268,Education,105500.0,14.64,24,Active,2022-06-22,0.19283494790714678
LOAN71051,CUST13441,Personal,120500.0,15.39,84,Active,2025-03-10,0.07478897715988084
LOAN71052,CUST12619,Home,558300.0,9.12,60,Active,2025-01-02,0.9655828433068142
LOAN71053,CUST13628,Personal,370600.0,13.69,60,Closed,2023-04-10,0.6074414030486806
LOAN71054,CUST10271,Personal,850700.0,11.25,60,Active,2026-02-26,3.538685524126456
LOAN71055,CUST10398,Personal,1933200.0,15.62,48,Active,2024-03-22,1.4654335961188598
LOAN71056,CUST11368,Personal,1153400.0,10.0,36,Closed,2023-07-19,1.4126148193508878
LOAN71057,CUST11239,Home,358100.0,14.3,36,Active,2025-12-19,0.5083037615330022
LOAN71058,CUST11243,Personal,312400.0,14.86,36,Active,2024-02-10,0.7191528545119705
LOAN71059,CUST10389,Business,2196800.0,16.03,24,Active,2024-04-28,7.627777777777778
LOAN71060,CUST12849,Personal,224100.0,8.92,36,Active,2026-02-27,0.7208105500160823
LOAN71061,CUST14106,Personal,1426500.0,16.11,24,Closed,2024-02-11,3.378730459497868
LOAN71062,CUST13700,Personal,290400.0,14.97,24,Active,2025-12-03,0.945620319114295
LOAN71063,CUST11209,Personal,903700.0,8.2,36,Active,2022-06-17,1.0831835071317273
LOAN71064,CUST12037,Personal,805700.0,9.98,24,Closed,2024-01-27,0.9355550394797957
LOAN71065,CUST11363,Education,612250.0,13.34,36,Active,2024-02-25,0.5030400131460028
LOAN71066,CUST10346,Personal,1491600.0,8.53,24,Closed,2022-03-10,0.8424738774357526
LOAN71067,CUST12181,Home,315200.0,7.59,84,Active,2023-11-18,0.7079964061096137
LOAN71068,CUST12687,Personal,220500.0,8.99,48,Active,2024-07-02,0.3458281053952321
LOAN71069,CUST11562,Auto,795200.0,10.73,12,Active,2024-12-17,4.572742955721679
LOAN71070,CUST12847,Auto,686300.0,13.13,36,Defaulted,2023-02-20,0.7605274822695035
LOAN71071,CUST12160,Auto,2163200.0,15.06,60,Pending,2024-05-28,2.066290954245869
LOAN71072,CUST11954,Personal,502700.0,14.65,24,Active,2024-05-26,0.15815636306433853
LOAN71073,CUST12233,Business,450100.0,7.52,24,Active,2022-11-28,0.7746987951807229
LOAN71074,CUST13965,Business,1160700.0,15.45,60,Closed,2023-12-31,0.5241363738993001
LOAN71075,CUST10476,Personal,596700.0,12.53,24,Active,2023-07-21,1.3283615316117543
LOAN71076,CUST10531,Personal,214200.0,15.46,60,Closed,2024-05-31,0.2940691927512356
LOAN71077,CUST10341,Auto,530600.0,8.67,60,Active,2022-06-07,0.9346485819975339
LOAN71078,CUST11545,Business,1211100.0,15.54,60,Active,2022-04-25,3.853324848870506
LOAN71079,CUST10393,Personal,1143700.0,12.63,48,Active,2022-03-31,2.0664920046978046
LOAN71080,CUST14693,Home,308000.0,14.12,60,Active,2024-10-19,1.6576964477933263
LOAN71081,CUST14198,Business,1005100.0,13.89,24,Active,2024-10-30,3.336985391766268
LOAN71082,CUST11316,Education,271600.0,14.18,48,Defaulted,2024-08-04,1.3731041456016178
LOAN71083,CUST13902,Auto,983300.0,15.76,36,Active,2026-07-13,0.9180281953132294
LOAN71084,CUST12222,Education,896800.0,16.09,120,Active,2025-08-02,2.2612203731719616
LOAN71085,CUST10420,Personal,964000.0,10.45,36,Closed,2024-08-22,1.6876750700280112
LOAN71086,CUST12768,Personal,273500.0,14.24,60,Active,2026-01-17,0.5777355302070131
LOAN71087,CUST13329,Personal,384500.0,13.55,36,Active,2024-12-14,1.7013274336283186
LOAN71088,CUST13891,Personal,2006000.0,9.94,60,Active,2025-07-24,4.966575885120079
LOAN71089,CUST10235,Business,416600.0,16.79,36,Defaulted,2026-05-27,0.6147262800649255
LOAN71090,CUST10414,Home,248600.0,11.38,60,Pending,2023-01-09,0.33640054127198915
LOAN71091,CUST13338,Personal,357000.0,13.06,36,Active,2025-08-14,0.6450447194868552
LOAN71092,CUST14414,Personal,889300.0,14.88,24,Active,2023-04-12,2.8204884237234378
LOAN71093,CUST12941,Business,638100.0,12.297836317135548,24,Active,2024-12-06,0.6616549149730402
LOAN71094,CUST13165,Business,1735800.0,8.02,48,Active,2023-04-29,2.3252511721366376
LOAN71095,CUST14233,Home,615700.0,9.25,48,Closed,2023-04-03,0.7514034659506956
LOAN71096,CUST13867,Home,335600.0,15.23,36,Defaulted,2026-08-01,0.43086403902940046
LOAN71097,CUST13304,Business,1311500.0,11.73,48,Active,2025-01-12,0.9513274336283186
LOAN71098,CUST12132,Personal,921500.0,13.68,36,Closed,2024-01-27,1.3725052129877866
LOAN71099,CUST10649,Auto,113600.0,12.297836317135548,48,Active,2022-02-21,0.20516525194148455
LOAN71100,CUST12112,Business,3303600.0,14.26,36,Closed,2023-10-21,7.592737301769708
LOAN71101,CUST12441,Education,2664300.0,8.96,12,Active,2024-08-21,1.9520111363469852
LOAN71102,CUST10871,Personal,711400.0,11.41,120,Active,2026-01-21,1.2524647887323943
LOAN71103,CUST13549,Personal,1461800.0,14.35,84,Active,2024-11-17,1.4035525684109458
LOAN71104,CUST10209,Personal,394900.0,14.38,120,Active,2024-01-16,3.3955288048151333
LOAN71105,CUST12791,Business,796900.0,10.05,24,Pending,2022-07-23,3.1749003984063746
LOAN71106,CUST10174,Personal,1586400.0,14.53,48,Defaulted,2023-10-15,2.5883504650024474
LOAN71107,CUST14540,Business,597300.0,8.31,48,Pending,2024-02-02,1.2174887892376682
LOAN71108,CUST10769,Personal,287700.0,15.68,60,Defaulted,2025-09-28,0.41461305663640297
LOAN71109,CUST14161,Personal,93800.0,15.93,48,Closed,2024-04-20,0.17418755803156918
LOAN71110,CUST13030,Personal,107100.0,13.14,48,Closed,2022-10-12,0.6878612716763006
LOAN71111,CUST11909,Auto,701600.0,8.79,12,Pending,2022-09-17,1.467168548724383
LOAN71112,CUST13250,Home,337100.0,9.4,12,Active,2022-08-27,0.6473977338198579
LOAN71113,CUST13397,Education,683100.0,13.32,36,Defaulted,2024-02-05,1.4478592623993218
LOAN71114,CUST13838,Home,674800.0,10.83,36,Closed,2026-02-19,1.24801183650823
LOAN71115,CUST11338,Auto,224200.0,13.85,36,Active,2025-06-23,0.9820411738939991
LOAN71116,CUST11064,Business,521800.0,15.33,12,Active,2023-06-17,0.5232651423987164
LOAN71117,CUST10471,Personal,582500.0,15.93,60,Closed,2025-08-22,1.3154923215898826
LOAN71118,CUST14842,Personal,215200.0,12.297836317135548,60,Defaulted,2026-08-08,1.290167865707434
LOAN71119,CUST10570,Education,922800.0,9.7,24,Active,2024-04-15,2.2512808001951696
LOAN71120,CUST11958,Personal,268100.0,10.12,36,Closed,2026-07-31,0.26153545995512634
LOAN71121,CUST12740,Auto,185400.0,13.73,36,Active,2022-03-05,1.0804195804195804
LOAN71123,CUST13785,Home,2205100.0,8.77,36,Closed,2023-01-26,3.136699857752489
LOAN71124,CUST11399,Personal,5000000.0,16.03,120,Closed,2026-01-04,28.653295128939828
LOAN71125,CUST14091,Business,1048500.0,13.53,24,Active,2022-04-29,1.5712573055597183
LOAN71126,CUST12732,Home,2105300.0,17.9,36,Defaulted,2023-02-23,5.064469569401011
LOAN71127,CUST10345,Personal,85500.0,15.32,36,Active,2023-06-22,0.25987841945288753
LOAN71128,CUST11528,Personal,623400.0,12.77,120,Active,2025-03-14,0.7332392378263938
LOAN71129,CUST14586,Personal,613700.0,9.84,24,Closed,2022-05-14,1.3266320795503674
LOAN71130,CUST11654,Education,324600.0,12.5,60,Active,2023-01-29,0.7780441035474592
LOAN71131,CUST11305,Auto,638400.0,14.88,36,Defaulted,2022-02-09,0.6162757022878657
LOAN71132,CUST14914,Education,1217000.0,10.57,24,Closed,2026-05-02,1.2209069020866774
LOAN71133,CUST10577,Personal,547500.0,13.0,24,Active,2023-12-08,1.9109947643979057
LOAN71134,CUST11289,Personal,750100.0,13.99,12,Defaulted,2025-08-13,0.5034566078260286
LOAN71135,CUST10972,Business,675900.0,7.92,84,Active,2022-06-27,0.6538015089959374
LOAN71136,CUST11480,Business,1658500.0,13.16,48,Active,2026-02-11,2.544101856112901
LOAN71137,CUST12226,Business,246900.0,12.81,60,Pending,2022-02-24,0.61725
LOAN71138,CUST13015,Personal,331900.0,11.43,120,Pending,2022-05-12,2.514393939393939
LOAN71139,CUST12526,Home,265500.0,14.52,60,Active,2025-12-22,0.6079688573391344
LOAN71140,CUST14456,Business,2145000.0,12.36,120,Active,2023-10-24,3.6672935544537526
LOAN71141,CUST11872,Home,1494600.0,15.28,36,Active,2025-11-17,2.7713702948266272
LOAN71142,CUST10825,Business,1257300.0,9.0,48,Pending,2026-07-16,0.8311078794288737
LOAN71143,CUST10767,Education,253400.0,14.09,36,Pending,2025-01-09,0.31890259249937075
LOAN71144,CUST14417,Auto,322700.0,12.34,36,Active,2025-07-23,0.26837990685296076
LOAN71145,CUST11419,Personal,2093500.0,15.26,84,Active,2024-07-18,1.6045834291407985
LOAN71146,CUST12130,Auto,178000.0,8.69,120,Active,2022-11-29,0.37083333333333335
LOAN71147,CUST12871,Home,760100.0,14.32,84,Pending,2026-08-08,0.8982510044906642
LOAN71148,CUST14581,Auto,208000.0,7.98,60,Active,2024-01-27,1.1479028697571745
LOAN71149,CUST10189,Business,178700.0,14.93,60,Active,2024-05-11,0.10818501029180289
LOAN71150,CUST10732,Home,176700.0,8.12,24,Active,2026-02-08,0.19426121372031663
LOAN71151,CUST12963,Personal,259100.0,7.51,36,Closed,2024-10-24,0.3145944633317144
LOAN71152,CUST11271,Personal,313200.0,13.11,60,Closed,2022-07-17,0.753609239653513
LOAN71153,CUST13984,Personal,415700.0,10.78,24,Active,2023-02-19,1.900777320530407
LOAN71154,CUST11381,Home,185500.0,8.89,24,Active,2025-12-07,0.2147736482574968
LOAN71155,CUST13879,Home,765800.0,9.74,24,Active,2022-10-24,1.5458215583366977
LOAN71156,CUST10113,Education,480400.0,8.16,24,Closed,2024-11-30,3.083440308087291
LOAN71157,CUST14128,Personal,1674300.0,14.47,84,Active,2024-11-02,3.9675355450236967
LOAN71158,CUST12123,Personal,220100.0,14.5,12,Defaulted,2025-05-29,0.6454545454545455
LOAN71159,CUST10677,Education,239400.0,13.47,36,Active,2022-04-24,1.5875331564986737
LOAN71160,CUST10168,Home,382200.0,10.94,36,Pending,2024-04-04,0.6571526822558459
LOAN71161,CUST10950,Business,463100.0,15.31,60,Pending,2025-03-09,1.389022195560888
LOAN71162,CUST10482,Personal,310800.0,8.89,48,Active,2022-08-19,1.783132530120482
LOAN71163,CUST12657,Personal,112800.0,14.62,24,Active,2022-02-09,0.4602203182374541
LOAN71164,CUST11221,Personal,1693800.0,9.61,36,Active,2023-03-23,4.146389228886169
LOAN71165,CUST11595,Home,964600.0,13.22,36,Active,2024-03-04,10.153684210526317
LOAN71166,CUST13137,Home,779300.0,12.01,36,Active,2024-08-24,1.4080766103532387
LOAN71167,CUST11123,Education,930400.0,10.3,36,Pending,2026-04-27,1.9211232706999795
LOAN71168,CUST13982,Personal,742500.0,13.1,12,Closed,2026-08-03,0.33676523947750364
LOAN71169,CUST10257,Personal,368600.0,12.87,24,Active,2025-04-24,1.4569169960474309
LOAN71170,CUST11484,Home,238700.0,17.71,36,Defaulted,2023-11-11,0.1758249852681202
LOAN71171,CUST10184,Personal,881500.0,11.59,36,Active,2023-12-18,0.4843672729270839
LOAN71172,CUST10554,Personal,543600.0,16.31,36,Active,2022-10-10,2.8122090015519916
LOAN71173,CUST11421,Personal,570000.0,8.56,84,Active,2025-12-28,0.8418254319893664
LOAN71174,CUST14321,Home,1143000.0,14.04,84,Closed,2023-05-24,1.1944821820461908
LOAN71175,CUST12802,Education,796600.0,7.76,48,Active,2026-03-27,3.321934945788157
LOAN71176,CUST14090,Personal,524700.0,12.48,48,Active,2024-02-10,0.8576332134684538
LOAN71177,CUST10237,Personal,492300.0,10.67,12,Active,2026-05-07,0.9418404438492443
LOAN71178,CUST13320,Personal,1854700.0,14.82,24,Closed,2024-10-16,14.245007680491552
LOAN71179,CUST11368,Business,612250.0,13.67,36,Active,2024-04-24,0.7498469075321494
LOAN71180,CUST12098,Auto,686000.0,8.25,60,Active,2023-09-09,0.6350675800777634
LOAN71181,CUST14713,Education,397700.0,9.76,36,Active,2023-02-21,0.5069471000637349
LOAN71182,CUST13624,Home,740200.0,13.51,36,Active,2026-02-18,0.8294486777229941
LOAN71183,CUST11433,Personal,612250.0,9.87,48,Active,2023-04-26,1.0121507687221027
