card_id,customer_id,card_type,issue_date,credit_limit,card_status,annual_fee
CARD93780,CUST14417,Debit,2023-08-07,,Active,0
CARD93781,CUST13688,Debit,2022-05-23,,Active,0
CARD93782,CUST13026,Credit,2024-04-12,156300.0,Active,499
CARD93783,CUST12766,Debit,2025-07-23,,Closed,0
CARD93784,CUST14223,Debit,2024-05-28,,Active,0
CARD93785,CUST12966,Credit,2023-06-23,105900.0,Active,0
CARD93786,CUST11281,Credit,2022-04-09,123900.0,Active,1499
CARD93787,CUST10242,Debit,2024-04-30,,Active,0
CARD93788,CUST13600,Debit,2025-09-11,,Closed,0
CARD93789,CUST13100,Credit,2025-04-18,106000.0,Active,1499
CARD93790,CUST13248,Credit,2022-03-20,74300.0,Active,499
CARD93791,CUST12844,Debit,2022-08-25,,Active,0
CARD93792,CUST10289,Debit,2025-02-17,,Active,0
CARD93793,CUST14711,Credit,2025-09-21,136000.0,Active,499
CARD93794,CUST14775,Debit,2025-04-18,,Active,0
CARD93795,CUST13758,Debit,2022-07-10,,Closed,0
CARD93796,CUST13240,Debit,2024-10-25,,Active,0
CARD93797,CUST12709,Debit,2025-08-10,,Active,0
CARD93798,CUST14897,Debit,2024-02-15,,Active,0
CARD93799,CUST14905,Debit,2024-10-11,,Active,0
CARD93800,CUST13642,Credit,2025-10-20,71900.0,Active,1499
CARD93801,CUST14493,Debit,2023-03-01,,Active,0
CARD93802,CUST11910,Debit,2022-04-16,,Active,0
CARD93803,CUST12967,Debit,2023-10-06,,Active,0
CARD93804,CUST12113,Debit,2022-06-07,,Active,0
CARD93805,CUST10650,Credit,2022-02-03,204400.0,Active,1499
CARD93806,CUST12517,Debit,2023-05-09,,Active,0
CARD93807,CUST10117,Debit,2024-03-15,,Active,0
CARD93808,CUST11949,Credit,2025-04-08,97700.0,Expired,0
CARD93809,CUST11233,Credit,2025-10-20,203000.0,Active,0
CARD93810,CUST14577,Credit,2024-12-07,143600.0,Blocked,0
CARD93811,CUST12713,Debit,2024-06-13,,Active,0
CARD93812,CUST13811,Debit,2023-08-11,,Active,0
CARD93813,CUST12184,Debit,2023-07-26,,Active,0
CARD93814,CUST11345,Debit,2022-08-29,,Active,0
CARD93815,CUST14283,Credit,2025-05-19,115500.0,Active,0
CARD93816,CUST10504,Debit,2023-03-26,,Active,0
CARD93817,CUST14486,Debit,2024-03-25,,Active,0
CARD93818,CUST14595,Credit,2023-09-01,97200.0,Expired,1499
CARD93819,CUST13198,Debit,2026-01-19,,Active,0
CARD93820,CUST10386,Credit,2023-02-08,54500.0,Active,999
CARD93821,CUST11368,Debit,2025-07-14,,Blocked,0
CARD93822,CUST11660,Debit,2022-05-23,,Blocked,0
CARD93823,CUST13708,Debit,2023-03-09,,Active,0
CARD93824,CUST11508,Debit,2024-01-11,,Active,0
CARD93825,CUST12290,Debit,2023-04-25,,Active,0
CARD93826,CUST11184,Debit,2025-04-26,,Closed,0
CARD93827,CUST10186,Debit,2024-01-27,,Active,0
CARD93828,CUST12264,Debit,2024-01-13,,Active,0
CARD93829,CUST10054,Credit,2025-01-10,315300.0,Active,0
CARD93830,CUST12081,Credit,2025-02-10,259000.0,Active,0
CARD93831,CUST14670,Debit,2025-08-05,,Active,0
CARD93832,CUST12404,Debit,2025-01-16,,Active,0
CARD93833,CUST12970,Debit,2022-03-03,,Active,0
CARD93834,CUST11435,Debit,2025-12-25,,Active,0
CARD93835,CUST14334,Credit,2022-09-15,196100.0,Active,499
CARD93836,CUST12891,Debit,2022-03-30,,Active,0
CARD93837,CUST10444,Debit,2023-07-29,,Active,0
CARD93838,CUST11554,Debit,2022-07-23,,Active,0
CARD93839,CUST12807,Debit,2022-04-16,,Closed,0
CARD93840,CUST14782,Credit,2022-07-11,315800.0,Expired,499
CARD93841,CUST12349,Credit,2025-09-28,124800.0,Active,499
CARD93842,CUST14416,Debit,2025-10-02,,Active,0
CARD93843,CUST14015,Debit,2025-08-28,,Active,0
CARD93844,CUST14418,Debit,2025-03-21,,Active,0
CARD93845,CUST12657,Debit,2024-10-02,,Active,0
CARD93846,CUST14327,Credit,2024-01-10,162800.0,Active,1499
CARD93847,CUST14733,Credit,2023-10-12,520100.0,Active,999
CARD93848,CUST14479,Debit,2024-09-21,,Active,0
CARD93849,CUST13380,Credit,2023-08-30,205100.0,Expired,999
CARD93850,CUST12845,Debit,2025-10-25,,Active,0
CARD93851,CUST13565,Credit,2024-04-20,140700.0,Active,0
CARD93852,CUST10091,Debit,2022-10-26,,Active,0
CARD93853,CUST11986,Credit,2023-08-27,110800.0,Active,999
CARD93854,CUST10539,Debit,2025-04-25,,Active,0
CARD93855,CUST11817,Debit,2022-03-07,,Closed,0
CARD93856,CUST14092,Credit,2023-09-21,191600.0,Active,999
CARD93857,CUST10313,Credit,2025-04-20,223400.0,Expired,0
CARD93858,CUST13864,Credit,2025-08-20,206700.0,Active,999
CARD93859,CUST10562,Debit,2025-12-21,,Active,0
CARD93860,CUST13929,Credit,2024-11-25,70300.0,Active,0
CARD93861,CUST11348,Debit,2022-01-13,,Blocked,0
CARD93862,CUST14668,Debit,2025-03-23,,Blocked,0
CARD93863,CUST11557,Credit,2025-02-11,53000.0,Closed,499
CARD93864,CUST13708,Debit,2022-06-17,,Active,0
CARD93865,CUST13878,Debit,2023-11-21,,Active,0
CARD93866,CUST10605,Credit,2025-06-05,84800.0,Active,1499
CARD93868,CUST14461,Debit,2022-11-27,,Active,0
CARD93869,CUST13227,Credit,2022-06-25,206700.0,Expired,1499
CARD93870,CUST10918,Credit,2022-10-11,47500.0,Active,0
CARD93871,CUST11808,Debit,2026-01-11,,Active,0
CARD93872,CUST11053,Credit,2025-03-21,205600.0,Active,499
CARD93873,CUST11417,Debit,2023-02-21,,Expired,0
CARD93874,CUST11629,Debit,2024-10-11,,Active,0
CARD93875,CUST13485,Credit,2025-02-19,142000.0,Expired,499
CARD93876,CUST13699,Debit,2025-10-14,,Active,0
CARD93877,CUST11514,Debit,2025-07-29,,Expired,0
CARD93878,CUST14801,Credit,2025-03-12,226800.0,Expired,999
CARD93879,CUST12311,Debit,2022-12-02,,Active,0
CARD93880,CUST11727,Debit,2025-03-18,,Active,0
CARD93881,CUST14932,Credit,2022-06-05,238500.0,Active,499
CARD93882,CUST14502,Debit,2022-07-18,,Active,0
CARD93883,CUST10205,Debit,2023-09-09,,Closed,0
CARD93884,CUST12403,Debit,2022-10-23,,Active,0
CARD93885,CUST13361,Credit,2025-11-24,50400.0,Blocked,0
CARD93886,CUST13163,Debit,2023-10-26,,Active,0
CARD93887,CUST14256,Credit,2023-02-10,178400.0,Active,1499
CARD93888,CUST11372,Debit,2023-08-07,,Active,0
CARD93889,CUST14689,Credit,2023-01-19,170900.0,Active,999
CARD93890,CUST14947,Debit,2024-12-22,,Expired,0
CARD93891,CUST12132,Debit,2022-12-04,,Active,0
CARD93892,CUST12583,Credit,2022-06-29,291600.0,Active,999
CARD93893,CUST12196,Credit,2025-02-27,172800.0,Active,1499
CARD93894,CUST10801,Credit,2025-07-29,78200.0,Active,499
CARD93895,CUST11076,Debit,2025-11-26,,Active,0
CARD93896,CUST13723,Debit,2024-11-25,,Active,0
CARD93897,CUST14941,Debit,2023-05-17,,Active,0
CARD93898,CUST12075,Debit,2024-01-11,,Active,0
CARD93899,CUST10683,Debit,2025-04-26,,Active,0
CARD93900,CUST11317,Credit,2022-01-20,108800.0,Active,0
CARD93901,CUST12054,Debit,2025-04-01,,Active,0
CARD93902,CUST10932,Debit,2025-09-06,,Active,0
CARD93903,CUST11202,Debit,2023-01-08,,Active,0
CARD93904,CUST10219,Debit,2025-11-30,,Active,0
CARD93905,CUST10484,Debit,2024-10-15,,Active,0
CARD93906,CUST11340,Credit,2023-03-07,98900.0,Active,999
CARD93907,CUST13453,Debit,2025-05-31,,Active,0
CARD93908,CUST10188,Debit,2023-10-15,,Closed,0
CARD93909,CUST14351,Debit,2024-10-09,,Active,0
CARD93910,CUST14747,Debit,2022-08-28,,Active,0
CARD93911,CUST10580,Credit,2025-07-11,177100.0,Active,999
CARD93912,CUST10687,Credit,2024-10-17,92900.0,Active,0
CARD93913,CUST12563,Debit,2024-03-08,,Active,0
CARD93914,CUST12363,Debit,2025-01-06,,Active,0
CARD93915,CUST10324,Debit,2023-05-23,,Active,0
CARD93916,CUST11658,Debit,2023-04-04,,Active,0
CARD93917,CUST14552,Debit,2022-04-14,,Active,0
CARD93918,CUST14848,Credit,2023-02-02,118600.0,Expired,999
CARD93919,CUST14291,Credit,2024-10-01,149200.0,Active,1499
CARD93920,CUST14263,Debit,2022-04-20,,Active,0
CARD93921,CUST14367,Credit,2022-05-25,251000.0,Active,1499
CARD93922,CUST11507,Credit,2022-04-24,108600.0,Active,0
CARD93923,CUST13894,Debit,2025-09-09,,Active,0
CARD93924,CUST14240,Debit,2022-11-06,,Active,0
CARD93925,CUST12485,Credit,2026-01-04,130500.0,Active,1499
CARD93926,CUST10088,Debit,2026-01-11,,Active,0
CARD93927,CUST11867,Credit,2024-02-04,231100.0,Blocked,1499
CARD93928,CUST11903,Debit,2025-08-14,,Active,0
CARD93929,CUST14683,Debit,2024-01-26,,Active,0
CARD93930,CUST12866,Credit,2022-07-09,297000.0,Active,999
CARD93931,CUST10793,Credit,2023-07-24,140200.0,Active,0
CARD93932,CUST13097,Debit,2023-02-16,,Active,0
CARD93933,CUST12011,Debit,2023-11-16,,Active,0
CARD93934,CUST11686,Credit,2022-02-23,152000.0,Closed,999
CARD93935,CUST10284,Credit,2023-02-21,107900.0,Closed,0
CARD93936,CUST13867,Debit,2024-08-07,,Active,0
CARD93937,CUST13986,Credit,2025-12-23,112200.0,Active,1499
CARD93938,CUST14831,Credit,2024-05-30,146000.0,Active,999
CARD93939,CUST10574,Credit,2024-02-03,74900.0,Active,1499
CARD93940,CUST11303,Credit,2022-11-19,213900.0,Active,1499
CARD93941,CUST13190,Debit,2025-08-12,,Active,0
CARD93942,CUST13727,Credit,2022-10-14,113700.0,Active,999
CARD93943,CUST11433,Credit,2023-10-05,49800.0,Active,499
CARD93944,CUST14762,Debit,2023-08-13,,Active,0
CARD93945,CUST13855,Credit,2024-09-12,194500.0,Active,1499
CARD93946,CUST12056,Credit,2025-09-18,124700.0,Active,999
CARD93947,CUST12805,Debit,2024-10-04,,Active,0
CARD93948,CUST11513,Debit,2023-06-11,,Closed,0
CARD93949,CUST10814,Credit,2024-01-15,146800.0,Active,0
CARD93950,CUST11496,Credit,2024-06-04,99200.0,Active,1499
CARD93951,CUST11843,Credit,2024-06-15,47900.0,Closed,1499
CARD93952,CUST11429,Debit,2024-12-27,,Active,0
CARD93953,CUST14207,Credit,2022-09-19,442000.0,Active,499
CARD93954,CUST12563,Debit,2022-05-18,,Active,0
CARD93955,CUST13748,Debit,2023-06-15,,Active,0
CARD93956,CUST11633,Debit,2024-05-22,,Active,0
CARD93957,CUST14962,Debit,2022-12-19,,Active,0
CARD93958,CUST12466,Debit,2022-02-09,,Active,0
CARD93959,CUST10174,Debit,2024-04-08,,Active,0
CARD93960,CUST11977,Credit,2024-08-19,145200.0,Active,1499
CARD93961,CUST13105,Debit,2023-06-12,,Active,0
CARD93962,CUST11368,Debit,2023-06-02,,Expired,0
CARD93963,CUST14322,Debit,2022-09-27,,Active,0
CARD93964,CUST10876,Credit,2025-06-17,82800.0,Active,499
CARD93965,CUST10687,Debit,2025-04-15,,Active,0
CARD93966,CUST12917,Debit,2022-04-05,,Active,0
CARD93967,CUST13919,Credit,2023-10-08,96500.0,Active,1499
CARD93968,CUST12618,Debit,2022-10-15,,Active,0
CARD93969,CUST11444,Credit,2024-07-26,268600.0,Expired,499
CARD93970,CUST10796,Debit,2025-07-08,,Active,0
CARD93971,CUST13565,Credit,2024-01-05,366700.0,Active,0
CARD93972,CUST10193,Credit,2024-12-13,53400.0,Expired,999
CARD93973,CUST14618,Credit,2024-03-11,120900.0,Active,499
CARD93974,CUST13057,Credit,2025-09-28,208800.0,Active,999
CARD93975,CUST12285,Debit,2024-01-13,,Active,0
CARD93976,CUST14372,Credit,2025-06-07,215300.0,Active,999
CARD93977,CUST14147,Debit,2024-05-04,,Expired,0
CARD93978,CUST12241,Credit,2025-10-30,149200.0,Active,499
CARD93979,CUST13478,Credit,2022-07-04,135600.0,Active,499
CARD93980,CUST14538,Debit,2024-07-03,,Active,0
CARD93981,CUST11064,Debit,2024-10-20,,Active,0
CARD93982,CUST14164,Debit,2024-10-08,,Active,0
CARD93983,CUST11002,Debit,2025-05-19,,Active,0
CARD93984,CUST12757,Credit,2025-08-31,130700.0,Active,499
CARD93985,CUST11570,Debit,2024-01-07,,Active,0
CARD93986,CUST14277,Credit,2025-11-30,231600.0,Expired,499
CARD93987,CUST12911,Debit,2025-12-17,,Active,0
CARD93988,CUST12832,Credit,2023-10-01,243500.0,Closed,499
CARD93989,CUST11852,Credit,2024-08-19,84000.0,Expired,0
CARD93990,CUST10197,Credit,2023-03-27,159100.0,Blocked,0
CARD93991,CUST14399,Credit,2025-04-28,129600.0,Active,1499
CARD93992,CUST10126,Credit,2023-09-07,141900.0,Active,499
CARD93993,CUST12495,Credit,2022-10-29,209500.0,Active,0
CARD93994,CUST13512,Debit,2022-03-02,,Active,0
CARD93995,CUST10634,Debit,2022-07-11,,Active,0
CARD93996,CUST14259,Debit,2024-06-11,,Active,0
CARD93997,CUST14177,Debit,2023-02-11,,Active,0
CARD93998,CUST12859,Debit,2023-06-13,,Active,0
CARD93999,CUST11851,Debit,2023-02-17,,Active,0
CARD94000,CUST11475,Debit,2025-09-23,,Active,0
CARD94001,CUST14533,Credit,2025-05-22,157500.0,Active,499
CARD94002,CUST12046,Credit,2023-05-16,419100.0,Closed,999
CARD94003,CUST11615,Debit,2024-11-03,,Active,0
CARD94004,CUST13330,Debit,2024-07-05,,Active,0
CARD94005,CUST10930,Debit,2023-09-18,,Active,0
CARD94006,CUST12744,Debit,2024-01-08,,Active,0
CARD94007,CUST13295,Debit,2023-02-28,,Expired,0
CARD94008,CUST13363,Debit,2022-03-14,,Active,0
CARD94009,CUST13611,Credit,2022-07-31,103100.0,Active,999
CARD94010,CUST11582,Credit,2023-05-14,336800.0,Active,0
CARD94011,CUST13475,Debit,2023-08-24,,Expired,0
CARD94012,CUST11810,Debit,2025-01-03,,Active,0
CARD94013,CUST10816,Credit,2023-01-20,105500.0,Active,499
CARD94014,CUST13187,Debit,2023-04-08,,Active,0
CARD94015,CUST14200,Debit,2022-05-22,,Blocked,0
CARD94016,CUST12173,Debit,2024-03-26,,Active,0
CARD94017,CUST10573,Debit,2025-09-27,,Active,0
CARD94018,CUST10551,Debit,2025-11-06,,Active,0
CARD94019,CUST11241,Credit,2024-10-09,201100.0,Active,0
CARD94020,CUST14630,Credit,2025-01-25,277500.0,Active,499
CARD94021,CUST13469,Credit,2024-02-10,232300.0,Active,1499
CARD94022,CUST13738,Debit,2023-11-05,,Closed,0
CARD94023,CUST10943,Debit,2023-11-02,,Active,0
CARD94024,CUST10819,Credit,2022-02-07,88800.0,Active,999
CARD94025,CUST11477,Debit,2022-01-06,,Active,0
CARD94026,CUST12992,Credit,2026-02-01,107000.0,Closed,0
CARD94027,CUST13348,Debit,2024-08-14,,Active,0
CARD94028,CUST14178,Debit,2023-11-29,,Blocked,0
CARD94029,CUST10364,Debit,2025-06-17,,Active,0
CARD94030,CUST13219,Credit,2022-02-07,272500.0,Active,499
CARD94031,CUST11691,Credit,2024-12-09,178000.0,Active,0
CARD94032,CUST13867,Debit,2024-12-30,,Active,0
CARD94033,CUST14725,Debit,2025-10-27,,Blocked,0
CARD94034,CUST12284,Credit,2023-07-15,96100.0,Active,0
CARD94035,CUST14308,Credit,2023-03-19,105200.0,Blocked,0
CARD94036,CUST11188,Debit,2023-01-14,,Active,0
CARD94037,CUST13854,Debit,2025-01-07,,Active,0
CARD94038,CUST12872,Credit,2024-03-23,138700.0,Active,1499
CARD94039,CUST11469,Credit,2025-10-06,206900.0,Active,999
CARD94040,CUST11131,Credit,2023-04-12,252200.0,Active,999
CARD94041,CUST10496,Debit,2024-01-11,,Expired,0
CARD94042,CUST12123,Credit,2025-06-20,135500.0,Active,499
CARD94043,CUST11137,Debit,2025-05-20,,Closed,0
CARD94044,CUST10522,Credit,2022-11-16,119300.0,Active,0
CARD94045,CUST13803,Credit,2025-08-01,235000.0,Closed,999
CARD94046,CUST12792,Debit,2023-12-14,,Active,0
CARD94047,CUST10229,Debit,2023-08-27,,Active,0
CARD94048,CUST10423,Debit,2024-11-08,,Blocked,0
CARD94049,CUST10135,Debit,2026-01-05,,Active,0
CARD94050,CUST14551,Credit,2024-10-05,68600.0,Active,0
CARD94051,CUST12898,Debit,2022-06-13,,Active,0
CARD94052,CUST12203,Credit,2025-07-29,143400.0,Active,499
CARD94053,CUST10656,Credit,2024-02-11,131900.0,Active,499
CARD94054,CUST12911,Debit,2024-05-28,,Active,0
CARD94055,CUST10297,Debit,2025-02-21,,Active,0
CARD94056,CUST11125,Debit,2022-10-26,,Active,0
CARD94057,CUST13089,Debit,2023-10-07,,Active,0
CARD94058,CUST10072,Debit,2023-11-23,,Expired,0
CARD94059,CUST12431,Debit,2025-02-04,,Active,0
CARD94060,CUST11332,Credit,2022-10-31,68700.0,Active,999
CARD94061,CUST14320,Debit,2025-04-29,,Active,0
CARD94062,CUST10502,Debit,2024-02-04,,Active,0
CARD94063,CUST13531,Debit,2022-07-09,,Active,0
CARD94064,CUST13234,Credit,2024-02-03,162300.0,Active,1499
CARD94065,CUST10676,Debit,2024-09-29,,Active,0
CARD94066,CUST14450,Debit,2023-08-20,,Blocked,0
CARD94067,CUST11667,Debit,2022-06-05,,Active,0
CARD94068,CUST12437,Debit,2024-08-29,,Active,0
CARD94069,CUST14740,Debit,2023-01-04,,Active,0
CARD94070,CUST12132,Debit,2022-10-09,,Closed,0
CARD94071,CUST12604,Debit,2024-11-28,,Active,0
CARD94072,CUST11215,Credit,2024-02-26,233200.0,Active,999
CARD94073,CUST10360,Credit,2022-02-20,185100.0,Active,0
CARD94074,CUST10406,Credit,2024-12-16,99800.0,Active,499
CARD94075,CUST14018,Debit,2022-06-29,,Active,0
CARD94076,CUST13581,Debit,2023-01-10,,Active,0
CARD94077,CUST10062,Debit,2023-07-26,,Active,0
CARD94078,CUST10666,Debit,2023-11-13,,Active,0
CARD94079,CUST13468,Credit,2025-10-12,157000.0,Active,499
CARD94080,CUST10760,Debit,2025-08-20,,Expired,0
CARD94081,CUST11394,Debit,2025-09-09,,Active,0
CARD94082,CUST10150,Debit,2023-11-21,,Active,0
CARD94083,CUST10668,Credit,2025-12-04,74400.0,Active,999
CARD94084,CUST11447,Debit,2025-07-20,,Active,0
CARD94085,CUST14366,Debit,2025-08-31,,Active,0
CARD94086,CUST11026,Debit,2023-12-10,,Active,0
CARD94087,CUST14664,Credit,2022-11-03,242700.0,Active,499
CARD94088,CUST12290,Credit,2025-04-10,148500.0,Active,999
CARD94089,CUST14150,Credit,2022-11-04,139800.0,Active,1499
CARD94090,CUST13433,Debit,2026-01-02,,Active,0
CARD94091,CUST13431,Debit,2024-01-01,,Active,0
CARD94092,CUST14132,Credit,2022-08-13,83200.0,Active,0
CARD94093,CUST11467,Credit,2022-02-26,68500.0,Active,1499
CARD94094,CUST10364,Credit,2022-06-14,508500.0,Active,1499
CARD94095,CUST13913,Credit,2023-09-02,12700.0,Closed,1499
CARD94096,CUST13729,Credit,2024-11-04,73000.0,Expired,999
CARD94097,CUST10281,Debit,2023-06-30,,Expired,0
CARD94098,CUST11237,Credit,2025-07-01,241500.0,Active,1499
CARD94099,CUST14002,Debit,2023-05-02,,Closed,0
CARD94100,CUST10614,Debit,2023-08-20,,Active,0
CARD94101,CUST10081,Debit,2025-01-20,,Active,0
CARD94102,CUST10643,Debit,2022-08-02,,Active,0
CARD94103,CUST14334,Debit,2022-01-02,,Active,0
CARD94104,CUST12542,Debit,2023-07-29,,Active,0
CARD94105,CUST12887,Credit,2025-01-24,132100.0,Active,1499
CARD94106,CUST10357,Debit,2022-02-22,,Active,0
CARD94107,CUST10056,Debit,2023-04-16,,Active,0
CARD94108,CUST11215,Debit,2023-01-03,,Active,0
CARD94109,CUST12609,Credit,2025-11-27,212400.0,Active,1499
CARD94110,CUST13648,Debit,2025-01-21,,Active,0
CARD94111,CUST12862,Credit,2025-01-13,179300.0,Expired,499
CARD94112,CUST13417,Credit,2024-03-04,95900.0,Active,1499
CARD94113,CUST12646,Credit,2023-01-14,251500.0,Active,499
CARD94114,CUST12379,Credit,2023-09-04,157800.0,Active,999
CARD94115,CUST14061,Credit,2022-11-06,169800.0,Active,0
CARD94116,CUST11670,Debit,2024-04-05,,Active,0
CARD94117,CUST10428,Credit,2023-10-07,470500.0,Active,1499
CARD94118,CUST13717,Debit,2025-02-24,,Active,0
CARD94119,CUST12626,Debit,2022-05-07,,Active,0
CARD94120,CUST12279,Debit,2023-07-20,,Active,0
CARD94121,CUST13447,Debit,2025-07-17,,Closed,0
CARD94122,CUST14872,Debit,2025-12-12,,Active,0
CARD94123,CUST13607,Credit,2022-01-05,204500.0,Active,1499
CARD94124,CUST10634,Debit,2022-06-07,,Active,0
CARD94125,CUST11231,Debit,2022-05-16,,Active,0
CARD94126,CUST10056,Debit,2025-07-24,,Active,0
CARD94127,CUST10518,Debit,2024-07-02,,Active,0
CARD94128,CUST13100,Debit,2025-07-05,,Expired,0
CARD94129,CUST14502,Credit,2024-07-23,76100.0,Closed,499
CARD94130,CUST12887,Debit,2023-02-04,,Blocked,0
CARD94131,CUST12123,Debit,2025-11-10,,Active,0
CARD94132,CUST11704,Debit,2022-04-06,,Active,0
CARD94133,CUST12068,Credit,2022-10-06,228300.0,Active,1499
CARD94134,CUST13050,Credit,2024-12-15,96900.0,Active,999
CARD94135,CUST12765,Credit,2024-02-24,176700.0,Blocked,499
CARD94136,CUST13637,Credit,2022-02-14,210300.0,Closed,0
CARD94137,CUST11206,Debit,2022-02-13,,Blocked,0
CARD94138,CUST12687,Credit,2022-06-10,108900.0,Active,999
CARD94139,CUST11141,Debit,2023-12-05,,Active,0
CARD94140,CUST11787,Debit,2022-03-15,,Active,0
CARD94141,CUST10407,Debit,2022-03-28,,Active,0
CARD94142,CUST11719,Credit,2023-08-24,197100.0,Active,999
CARD94143,CUST13091,Credit,2023-03-17,131300.0,Expired,999
CARD94144,CUST10327,Credit,2022-01-18,51200.0,Active,999
CARD94145,CUST10278,Debit,2022-06-07,,Active,0
CARD94146,CUST11771,Credit,2023-09-24,55500.0,Active,0
CARD94147,CUST12193,Debit,2022-10-19,,Active,0
CARD94148,CUST13126,Debit,2025-02-20,,Active,0
CARD94149,CUST12745,Credit,2024-06-05,168900.0,Active,499
CARD94150,CUST13555,Debit,2024-07-17,,Closed,0
CARD94151,CUST10892,Debit,2023-07-13,,Blocked,0
CARD94152,CUST10638,Debit,2024-07-15,,Active,0
CARD94153,CUST14945,Debit,2025-03-10,,Active,0
CARD94154,CUST10940,Debit,2023-12-11,,Active,0
CARD94155,CUST14561,Debit,2025-12-11,,Expired,0
CARD94156,CUST12203,Debit,2023-04-11,,Active,0
CARD94157,CUST10397,Debit,2024-06-11,,Expired,0
CARD94158,CUST11662,Credit,2025-08-08,191100.0,Active,1499
CARD94159,CUST14153,Debit,2022-07-28,,Expired,0
CARD94160,CUST14167,Debit,2024-12-27,,Active,0
CARD94161,CUST13921,Credit,2022-01-20,147000.0,Active,1499
CARD94162,CUST12491,Debit,2023-11-12,,Active,0
CARD94163,CUST10562,Debit,2023-11-05,,Active,0
CARD94164,CUST12298,Debit,2024-03-23,,Active,0
CARD94165,CUST13205,Debit,2024-01-01,,Closed,0
CARD94166,CUST10318,Debit,2022-03-24,,Active,0
CARD94167,CUST10451,Credit,2022-10-02,172500.0,Active,1499
CARD94168,CUST13937,Debit,2023-06-04,,Active,0
CARD94169,CUST11932,Debit,2026-01-05,,Active,0
CARD94170,CUST12325,Debit,2025-07-20,,Active,0
CARD94171,CUST14895,Debit,2023-09-17,,Active,0
CARD94172,CUST14961,Credit,2022-11-18,77100.0,Active,999
CARD94173,CUST13836,Debit,2023-06-30,,Active,0
CARD94174,CUST11299,Credit,2022-07-04,199200.0,Active,0
CARD94175,CUST11016,Credit,2022-09-09,511800.0,Active,499
CARD94176,CUST10353,Debit,2025-05-26,,Closed,0
CARD94177,CUST14749,Credit,2024-01-23,66100.0,Active,1499
CARD94178,CUST10009,Credit,2022-11-12,161500.0,Active,1499
CARD94179,CUST12453,Credit,2025-12-26,392100.0,Active,1499
CARD94180,CUST10592,Credit,2025-08-27,94600.0,Active,1499
CARD94181,CUST13699,Credit,2023-01-29,102800.0,Active,1499
CARD94182,CUST13349,Debit,2024-12-20,,Active,0
CARD94183,CUST13620,Debit,2022-06-21,,Active,0
CARD94184,CUST12391,Debit,2022-02-11,,Active,0
CARD94185,CUST13111,Credit,2022-07-24,190400.0,Closed,1499
CARD94186,CUST10900,Debit,2024-07-28,,Active,0
CARD94187,CUST13282,Debit,2025-09-20,,Active,0
CARD94188,CUST10420,Debit,2023-05-05,,Active,0
CARD94189,CUST10674,Credit,2022-10-20,131200.0,Active,999
CARD94190,CUST13571,Credit,2022-04-19,84400.0,Active,0
CARD94191,CUST13896,Credit,2024-08-29,84100.0,Expired,499
CARD94192,CUST10942,Debit,2023-12-13,,Active,0
CARD94193,CUST14862,Debit,2024-03-08,,Active,0
CARD94194,CUST14974,Credit,2024-01-23,110000.0,Active,0
CARD94195,CUST10246,Debit,2024-03-09,,Active,0
CARD94196,CUST11410,Debit,2026-01-22,,Active,0
CARD94197,CUST12713,Credit,2024-08-26,52900.0,Active,499
CARD94198,CUST11844,Debit,2024-09-05,,Active,0
CARD94199,CUST11334,Debit,2022-01-03,,Active,0
CARD94200,CUST13850,Debit,2023-06-26,,Active,0
CARD94201,CUST10122,Debit,2024-03-04,,Active,0
CARD94202,CUST11455,Debit,2025-01-14,,Active,0
CARD94203,CUST10467,Debit,2022-03-26,,Active,0
CARD94204,CUST11485,Credit,2025-03-10,265800.0,Active,999
CARD94205,CUST13320,Debit,2024-06-15,,Active,0
CARD94206,CUST14238,Debit,2024-12-18,,Active,0
CARD94207,CUST14093,Debit,2022-07-06,,Active,0
CARD94208,CUST12215,Debit,2025-11-11,,Active,0
CARD94210,CUST11616,Debit,2025-02-19,,Active,0
CARD94211,CUST12406,Credit,2025-03-26,112200.0,Active,999
CARD94212,CUST13401,Credit,2024-03-28,184900.0,Active,999
CARD94213,CUST11824,Credit,2022-08-13,486600.0,Active,499
CARD94214,CUST11586,Debit,2024-03-16,,Active,0
CARD94215,CUST10825,Credit,2023-11-14,92300.0,Blocked,999
CARD94216,CUST14708,Credit,2022-01-23,271000.0,Active,499
CARD94217,CUST10676,Debit,2022-06-12,,Closed,0
CARD94218,CUST14016,Debit,2022-11-04,,Active,0
CARD94219,CUST13612,Debit,2023-06-12,,Active,0
CARD94220,CUST14799,Debit,2026-01-20,,Active,0
CARD94221,CUST13388,Credit,2022-01-14,545900.0,Active,499
CARD94222,CUST12566,Debit,2025-05-13,,Active,0
CARD94223,CUST10606,Credit,2025-10-08,132900.0,Active,999
CARD94224,CUST13288,Debit,2023-08-30,,Expired,0
CARD94225,CUST14943,Debit,2022-05-02,,Expired,0
CARD94226,CUST14614,Debit,2025-12-24,,Active,0
CARD94227,CUST13311,Debit,2024-11-19,,Active,0
CARD94228,CUST11608,Credit,2023-08-20,128800.0,Active,999
CARD94229,CUST11030,Debit,2022-05-24,,Expired,0
CARD94230,CUST13282,Credit,2024-12-04,173000.0,Active,1499
CARD94231,CUST13452,Credit,2023-02-21,261300.0,Active,499
CARD94232,CUST10401,Debit,2025-07-05,,Active,0
CARD94233,CUST11280,Credit,2023-12-01,210300.0,Active,499
