account_id,customer_id,account_type,opening_date,balance,account_status
ACC24994,CUST12186,Current,2021-01-20,1704.86,Inactive
ACC24995,CUST11086,Premium Savings,2023-07-01,78591.91,Active
ACC24996,CUST14599,Salary,2025-07-16,157454.41,Active
ACC24997,CUST12446,Savings,2022-09-19,33055.15,Active
ACC24998,CUST14467,Savings,2022-01-24,95132.15,Dormant
ACC24999,CUST10584,Current,2022-07-19,77545.1,Active
ACC25000,CUST12065,Savings,2022-03-20,9400.26,Active
ACC25001,CUST14892,Current,2025-03-18,67058.52,Active
ACC25002,CUST10071,Savings,2024-12-09,107584.8,Inactive
ACC25003,CUST11468,Savings,2022-01-11,313033.59,Active
ACC25004,CUST12986,Savings,2025-05-17,25744.62,Active
ACC25005,CUST11761,Savings,2022-09-14,48389.63,Dormant
ACC25006,CUST10858,Savings,2023-10-21,12686.3,Active
ACC25007,CUST11686,Savings,2025-08-14,9912.56,Active
ACC25008,CUST13314,Savings,2024-12-26,86279.57,Active
ACC25009,CUST12454,Savings,2023-12-24,42573.55,Active
ACC25010,CUST14530,Savings,2025-04-14,306458.84,Active
ACC25011,CUST10041,Savings,2021-07-16,153587.89,Active
ACC25012,CUST12596,Premium Savings,2023-07-31,27420.32,Active
ACC25013,CUST12229,Savings,2025-10-13,87584.69,Active
ACC25014,CUST14457,Savings,2021-05-27,7722.87,Dormant
ACC25015,CUST12521,Savings,2023-10-28,48322.45,Active
ACC25016,CUST12246,Savings,2023-11-06,50707.13,Active
ACC25017,CUST12161,Savings,2023-05-11,6313.74,Inactive
ACC25018,CUST11072,Current,2023-02-24,40379.14,Active
ACC25019,CUST12565,Savings,2026-08-05,15216.08,Dormant
ACC25020,CUST10255,Savings,2025-03-27,49401.55,Active
ACC25021,CUST10186,Current,2025-11-24,53540.11,Active
ACC25022,CUST11174,Salary,2024-06-18,60488.73,Active
ACC25023,CUST14030,Savings,2026-05-30,202495.46,Active
ACC25024,CUST12916,Premium Savings,2024-12-05,21433.03,Active
ACC25025,CUST13553,Savings,2024-09-28,25905.04,Active
ACC25026,CUST14095,Salary,2023-10-07,38211.63,Active
ACC25027,CUST10420,Premium Savings,2022-09-08,79224.31,Dormant
ACC25028,CUST10873,Savings,2022-08-09,27669.87,Active
ACC25029,CUST13247,Salary,2025-09-16,7417.72,Active
ACC25030,CUST10610,Savings,2023-05-12,62941.31,Active
ACC25031,CUST14228,Salary,2024-11-18,34078.46,Active
ACC25032,CUST13502,Savings,2026-01-05,178723.92,Inactive
ACC25033,CUST14036,Salary,2026-07-20,41712.03,Dormant
ACC25034,CUST11990,Current,2022-09-21,148757.69,Active
ACC25035,CUST13140,Salary,2021-07-11,17669.4,Active
ACC25036,CUST12220,Savings,2024-10-13,46008.52,Active
ACC25037,CUST10103,Savings,2022-03-05,196846.66,Active
ACC25038,CUST13288,Savings,2022-04-25,21163.08,Active
ACC25039,CUST12428,Salary,2023-03-17,33248.44,Active
ACC25040,CUST13186,Savings,2025-07-04,17017.52,Active
ACC25041,CUST13094,Savings,2023-04-22,61463.22,Active
ACC25042,CUST10407,Salary,2021-12-18,12710.9,Active
ACC25043,CUST11683,Current,2023-03-01,517434.05,Active
ACC25044,CUST14074,Savings,2022-07-06,74447.42,Active
ACC25045,CUST12966,Savings,2024-02-02,90132.55,Closed
ACC25046,CUST14102,Savings,2025-09-16,62541.01,Active
ACC25047,CUST13230,Savings,2024-03-16,102335.89,Closed
ACC25048,CUST13151,Savings,2026-07-06,30898.74,Active
ACC25049,CUST12250,Savings,2025-01-07,172490.38,Closed
ACC25050,CUST14648,Current,2021-01-28,18995.55,Inactive
ACC25051,CUST11991,Savings,2021-02-20,8530.45,Active
ACC25052,CUST10383,Salary,2022-04-22,597695.96,Active
ACC25053,CUST12231,Salary,2023-12-26,30569.69,Active
ACC25054,CUST14695,Savings,2026-04-14,77403.89,Active
ACC25055,CUST12070,Salary,2021-09-08,52190.67,Active
ACC25056,CUST12080,Savings,2023-12-22,223681.24,Inactive
ACC25057,CUST10149,Savings,2023-05-31,43207.29,Active
ACC25058,CUST11927,Salary,2023-09-10,5370.1,Closed
ACC25059,CUST14270,Savings,2024-10-19,19660.59,Active
ACC25060,CUST13141,Savings,2024-04-25,27352.61,Active
ACC25061,CUST14708,Savings,2024-07-10,99399.9,Active
ACC25062,CUST11229,Savings,2023-11-16,42794.84,Active
ACC25063,CUST13593,Savings,2024-11-30,69196.81,Dormant
ACC25064,CUST12656,Savings,2026-08-04,47592.69,Active
ACC25065,CUST13269,Savings,2024-06-19,51134.72,Active
ACC25066,CUST11823,Savings,2025-11-16,128644.95,Dormant
ACC25067,CUST14559,Premium Savings,2025-11-30,49506.35,Active
ACC25068,CUST13210,Premium Savings,2025-01-09,555205.06,Inactive
ACC25069,CUST14503,Salary,2024-03-10,484071.16,Active
ACC25070,CUST13308,Savings,2023-12-03,30370.36,Active
ACC25071,CUST13790,Savings,2023-10-08,8142.55,Active
ACC25072,CUST13457,Savings,2023-12-29,28572.66,Active
ACC25073,CUST11211,Salary,2021-06-21,41023.82,Active
ACC25074,CUST14046,Salary,2025-06-10,35997.11,Active
ACC25075,CUST13019,Savings,2021-01-03,18817.51,Closed
ACC25076,CUST11575,Savings,2025-08-21,35947.26,Active
ACC25077,CUST11803,Savings,2026-05-08,16008.44,Active
ACC25078,CUST14166,Savings,2024-01-31,48193.43,Active
ACC25079,CUST12984,Current,2022-04-10,32029.28,Active
ACC25080,CUST11507,Savings,2025-08-14,26365.86,Active
ACC25081,CUST11289,Salary,2026-07-25,49137.49,Active
ACC25082,CUST12684,Salary,2024-01-17,84357.57,Active
ACC25083,CUST14508,Savings,2025-07-11,67647.22,Active
ACC25084,CUST10489,Savings,2025-08-23,105861.41,Active
ACC25085,CUST11554,Current,2021-12-05,44395.46,Dormant
ACC25086,CUST13487,Current,2023-04-25,186671.96,Active
ACC25087,CUST13936,Savings,2024-12-02,487229.96,Active
ACC25088,CUST11894,Savings,2021-08-17,51128.26,Active
ACC25089,CUST12644,Salary,2023-03-28,73586.79,Dormant
ACC25090,CUST11137,Salary,2026-01-16,222639.72,Active
ACC25091,CUST11663,Salary,2022-06-08,197082.7,Inactive
ACC25092,CUST10107,Salary,2022-08-13,5809.25,Closed
ACC25093,CUST14894,Current,2021-04-26,48622.95,Active
ACC25094,CUST14797,Savings,2026-07-31,21885.7,Active
ACC25095,CUST14915,Savings,2022-10-07,60025.22,Closed
ACC25096,CUST11311,Savings,2023-12-11,56930.53,Active
ACC25097,CUST14300,Savings,2023-11-23,20289.56,Inactive
ACC25098,CUST11953,Savings,2023-04-12,60459.73,Active
ACC25099,CUST12469,Savings,2022-06-28,37674.24,Active
ACC25100,CUST13123,Savings,2024-01-25,14470.58,Active
ACC25101,CUST12733,Salary,2023-10-19,24879.2,Active
ACC25102,CUST12909,Current,2025-07-12,80866.54,Active
ACC25103,CUST14877,Salary,2025-04-29,91423.82,Dormant
ACC25104,CUST11498,Savings,2021-02-14,26246.29,Active
ACC25105,CUST14352,Savings,2022-12-02,37231.53,Active
ACC25106,CUST12230,Salary,2022-06-06,59647.46,Active
ACC25107,CUST13005,Premium Savings,2021-02-01,48818.29,Active
ACC25108,CUST14837,Savings,2023-05-14,25436.66,Active
ACC25109,CUST12820,Premium Savings,2026-04-15,8084.84,Active
ACC25110,CUST13089,Savings,2021-11-10,29832.6,Active
ACC25111,CUST11999,Salary,2022-02-24,19154.55,Active
ACC25112,CUST10419,Savings,2025-05-07,102963.66,Closed
ACC25113,CUST13824,Current,2021-09-06,14486.88,Active
ACC25114,CUST14070,Savings,2026-04-06,121639.47,Active
ACC25115,CUST12495,Savings,2025-01-30,107205.1,Active
ACC25116,CUST10301,Current,2025-09-01,73989.78,Active
ACC25117,CUST11781,Salary,2024-07-11,67628.29,Active
ACC25118,CUST14038,Current,2024-10-18,131963.73,Active
ACC25119,CUST14046,Savings,2024-08-07,49085.47,Active
ACC25120,CUST13489,Current,2022-07-22,12232.74,Active
ACC25121,CUST11655,Savings,2025-05-22,10283.13,Active
ACC25122,CUST10435,Current,2024-06-20,21348.99,Inactive
ACC25123,CUST12463,Current,2022-04-07,94275.05,Dormant
ACC25124,CUST12635,Savings,2024-08-27,42668.66,Active
ACC25125,CUST12374,Savings,2024-10-09,52414.45,Active
ACC25126,CUST13063,Premium Savings,2026-04-29,17749.18,Active
ACC25127,CUST10386,Savings,2024-06-13,189462.0,Active
ACC25128,CUST13017,Savings,2024-09-23,20841.72,Active
ACC25129,CUST12168,Savings,2024-06-16,35886.7,Dormant
ACC25130,CUST12732,Savings,2026-05-17,84311.96,Active
ACC25131,CUST10387,Savings,2026-06-20,73082.17,Active
ACC25132,CUST12990,Savings,2022-12-24,82154.3,Active
ACC25133,CUST14269,Current,2023-03-25,44024.84,Active
ACC25134,CUST12386,Current,2023-11-11,33860.89,Active
ACC25135,CUST14460,Savings,2023-01-16,70302.49,Active
ACC25136,CUST10638,Current,2023-08-03,400304.92,Active
ACC25137,CUST14519,Premium Savings,2023-06-23,45147.07,Inactive
ACC25138,CUST14430,Savings,2021-01-03,21826.86,Active
ACC25139,CUST10227,Premium Savings,2024-01-09,10927.24,Active
ACC25140,CUST10804,Savings,2023-08-03,43849.86,Dormant
ACC25141,CUST14107,Savings,2022-05-08,37405.08,Active
ACC25142,CUST11506,Current,2026-03-18,17986.67,Active
ACC25143,CUST14637,Salary,2021-11-26,31541.07,Active
ACC25144,CUST13593,Current,2024-12-13,5184.64,Dormant
ACC25145,CUST14399,Current,2022-12-18,46140.26,Active
ACC25146,CUST13302,Savings,2024-10-19,17138.59,Inactive
ACC25147,CUST14845,Savings,2024-03-17,59774.82,Active
ACC25148,CUST13713,Savings,2022-01-03,122564.49,Active
ACC25149,CUST10950,Savings,2025-02-22,18773.36,Inactive
ACC25150,CUST14936,Savings,2023-12-07,38810.08,Active
ACC25151,CUST14913,Current,2023-02-19,34219.03,Active
ACC25152,CUST13477,Premium Savings,2022-12-08,108784.6,Active
ACC25153,CUST12495,Premium Savings,2025-08-04,79354.64,Active
ACC25154,CUST12138,Current,2021-11-03,212210.11,Active
ACC25155,CUST13790,Savings,2024-03-07,11671.07,Active
ACC25156,CUST11617,Premium Savings,2023-12-02,38689.05,Active
ACC25157,CUST11725,Savings,2025-02-02,78060.99,Closed
ACC25158,CUST12123,Salary,2021-03-12,57342.13,Closed
ACC25159,CUST12343,Salary,2023-07-06,75853.15,Active
ACC25160,CUST14351,Salary,2023-02-07,56835.51,Active
ACC25161,CUST11402,Savings,2025-09-26,72486.86,Active
ACC25162,CUST11392,Salary,2023-08-20,161559.91,Active
ACC25163,CUST14360,Savings,2022-08-20,57519.81,Inactive
ACC25164,CUST10602,Savings,2023-11-08,41264.44,Active
ACC25165,CUST14640,Salary,2025-03-27,18624.93,Inactive
ACC25166,CUST10534,Current,2023-09-18,6833.91,Closed
ACC25167,CUST11689,Current,2023-08-19,552576.14,Dormant
ACC25168,CUST13324,Salary,2021-11-28,232797.22,Active
ACC25169,CUST12454,Current,2025-05-03,48169.53,Active
ACC25170,CUST13748,Savings,2023-03-14,45457.14,Active
ACC25171,CUST14210,Savings,2024-05-21,25997.17,Active
ACC25172,CUST11234,Savings,2023-05-27,106144.49,Active
ACC25173,CUST14148,Salary,2023-07-06,34526.62,Closed
ACC25174,CUST11742,Savings,2023-07-08,131432.86,Closed
ACC25175,CUST14765,Current,2023-06-06,6358.11,Active
ACC25176,CUST10915,Current,2023-10-14,213671.15,Active
ACC25177,CUST10651,Savings,2024-07-28,17735.36,Active
ACC25178,CUST11680,Salary,2025-12-11,64783.11,Closed
ACC25179,CUST14890,Savings,2026-06-02,51923.78,Active
ACC25180,CUST13791,Savings,2021-11-17,13731.66,Active
ACC25181,CUST13392,Premium Savings,2022-10-16,38786.87,Active
ACC25182,CUST14286,Premium Savings,2024-06-11,27448.22,Active
ACC25183,CUST11801,Savings,2024-11-30,69918.04,Active
ACC25184,CUST13273,Savings,2023-01-16,24021.27,Active
ACC25185,CUST11394,Savings,2022-02-25,74274.2,Active
ACC25186,CUST11465,Salary,2022-05-19,92628.45,Active
ACC25187,CUST12534,Salary,2024-02-21,59931.63,Active
ACC25188,CUST10723,Savings,2026-03-28,159197.81,Active
ACC25189,CUST14360,Premium Savings,2025-12-09,7460.32,Active
ACC25190,CUST11602,Savings,2023-06-18,12199.18,Active
ACC25191,CUST11003,Current,2021-10-15,26255.03,Active
ACC25192,CUST11825,Current,2023-09-05,8507.63,Active
ACC25193,CUST13203,Current,2025-09-16,102673.91,Active
ACC25194,CUST14098,Savings,2025-02-16,56711.0,Active
ACC25195,CUST11702,Savings,2024-10-21,42531.02,Inactive
ACC25196,CUST13057,Salary,2022-05-06,136658.18,Inactive
ACC25197,CUST12321,Savings,2022-02-28,37840.29,Active
ACC25198,CUST13399,Savings,2021-06-14,90682.99,Active
ACC25199,CUST12222,Savings,2025-07-06,111805.81,Inactive
ACC25200,CUST12596,Savings,2021-01-12,50016.36,Inactive
ACC25201,CUST12027,Savings,2026-03-09,172848.57,Active
ACC25202,CUST14933,Savings,2023-04-22,55376.7,Active
ACC25203,CUST10141,Premium Savings,2021-10-31,478441.85,Active
ACC25204,CUST10238,Current,2024-06-29,4680.64,Inactive
ACC25205,CUST12835,Savings,2026-06-19,33434.44,Active
ACC25206,CUST11390,Savings,2024-01-21,10170.68,Dormant
ACC25207,CUST13097,Current,2021-12-26,19711.22,Active
ACC25208,CUST14750,Salary,2021-08-10,215617.72,Dormant
ACC25209,CUST12033,Savings,2023-06-18,96076.43,Inactive
ACC25210,CUST12898,Savings,2021-09-26,54196.78,Active
ACC25211,CUST13358,Salary,2021-03-01,21226.88,Active
ACC25212,CUST13105,Premium Savings,2024-04-11,38406.09,Active
ACC25213,CUST13714,Premium Savings,2024-04-25,51955.86,Dormant
ACC25214,CUST13797,Salary,2022-07-01,107822.91,Active
ACC25215,CUST11888,Current,2025-12-27,90798.53,Dormant
ACC25216,CUST11036,Current,2023-03-09,135156.21,Active
ACC25217,CUST13837,Savings,2024-01-16,30880.68,Inactive
ACC25218,CUST12703,Savings,2024-12-28,135991.43,Active
ACC25219,CUST13981,Salary,2023-10-15,301434.6,Active
ACC25220,CUST13138,Savings,2023-01-15,21307.73,Active
ACC25221,CUST14051,Savings,2025-12-17,48280.19,Active
ACC25222,CUST13451,Savings,2024-01-17,72255.83,Active
ACC25223,CUST12154,Savings,2024-06-04,85231.6,Active
ACC25224,CUST13968,Savings,2021-02-10,249716.41,Active
ACC25225,CUST14961,Savings,2025-10-02,20420.17,Active
ACC25226,CUST12096,Savings,2021-11-28,104098.25,Closed
ACC25227,CUST13766,Salary,2022-09-14,272008.96,Active
ACC25228,CUST12102,Salary,2021-11-09,58788.06,Active
ACC25229,CUST12559,Savings,2024-12-20,24129.01,Dormant
ACC25230,CUST13172,Salary,2024-07-22,35512.36,Active
ACC25231,CUST13472,Salary,2024-10-02,70743.95,Active
ACC25232,CUST11271,Savings,2024-07-13,50440.15,Active
ACC25233,CUST10090,Savings,2024-09-03,213037.53,Active
ACC25234,CUST11783,Savings,2026-06-11,50226.57,Active
ACC25235,CUST11895,Savings,2023-04-13,36497.99,Active
ACC25236,CUST13562,Savings,2025-10-22,191374.46,Active
ACC25237,CUST11342,Savings,2025-01-21,30526.37,Active
ACC25238,CUST11094,Salary,2022-12-22,162664.54,Active
ACC25239,CUST14091,Premium Savings,2025-08-13,165812.01,Active
ACC25240,CUST13155,Current,2024-06-18,643750.08,Active
ACC25241,CUST13719,Savings,2024-01-08,62151.93,Active
ACC25242,CUST14840,Savings,2025-10-08,77541.21,Inactive
ACC25243,CUST11270,Savings,2024-06-21,57705.49,Active
ACC25244,CUST10459,Savings,2022-05-01,45895.07,Active
ACC25245,CUST10481,Current,2021-08-25,8385.89,Dormant
ACC25246,CUST12377,Savings,2025-12-20,219974.02,Active
ACC25247,CUST14968,Savings,2025-06-26,220768.64,Active
ACC25248,CUST11833,Premium Savings,2024-12-09,95642.63,Closed
ACC25249,CUST12332,Savings,2026-05-23,37438.92,Active
ACC25250,CUST13708,Premium Savings,2026-01-14,42265.61,Dormant
ACC25251,CUST12282,Savings,2025-09-23,53064.87,Active
ACC25252,CUST14236,Current,2025-12-27,26285.35,Active
ACC25253,CUST14646,Salary,2025-07-03,78218.08,Active
ACC25254,CUST14123,Premium Savings,2023-09-24,17911.83,Active
ACC25255,CUST12771,Salary,2022-12-25,60862.93,Active
ACC25256,CUST13187,Savings,2022-01-15,18328.09,Active
ACC25257,CUST10096,Premium Savings,2022-02-24,22063.75,Inactive
ACC25258,CUST11914,Salary,2024-03-28,76064.67,Inactive
ACC25259,CUST13544,Premium Savings,2024-09-03,22637.35,Active
ACC25260,CUST10806,Current,2022-07-21,29310.13,Closed
ACC25261,CUST14262,Salary,2025-05-10,48801.54,Active
ACC25262,CUST14622,Current,2022-10-25,249222.07,Active
ACC25263,CUST11046,Savings,2021-01-02,14394.86,Active
ACC25264,CUST13485,Savings,2022-06-25,70819.65,Active
ACC25265,CUST10877,Savings,2022-08-30,38776.96,Active
ACC25266,CUST12260,Premium Savings,2023-12-13,116241.92,Active
ACC25267,CUST14551,Savings,2022-02-12,30414.19,Active
ACC25268,CUST12406,Savings,2024-07-27,138744.76,Active
ACC25269,CUST12746,Savings,2021-12-08,53441.41,Inactive
ACC25270,CUST13799,Salary,2022-12-10,75096.41,Active
ACC25271,CUST11503,Salary,2023-04-09,32149.33,Active
ACC25272,CUST12534,Current,2022-03-29,56961.62,Inactive
ACC25273,CUST13036,Premium Savings,2022-02-15,44995.01,Inactive
ACC25274,CUST11237,Premium Savings,2025-07-17,89305.03,Active
ACC25275,CUST11697,Salary,2022-03-10,45805.7,Active
ACC25276,CUST11692,Current,2022-09-23,103026.48,Active
ACC25277,CUST14357,Premium Savings,2026-06-02,15032.0,Active
ACC25278,CUST13910,Salary,2021-08-06,37411.39,Closed
ACC25279,CUST14838,Savings,2024-07-16,8533.86,Dormant
ACC25280,CUST13350,Savings,2026-01-17,45249.49,Active
ACC25281,CUST11817,Savings,2024-01-17,14582.3,Active
ACC25282,CUST11734,Salary,2021-05-14,25807.88,Active
ACC25283,CUST13340,Savings,2024-10-24,17467.95,Active
ACC25284,CUST14935,Savings,2025-03-08,24433.38,Active
ACC25285,CUST10146,Current,2021-11-08,43164.11,Active
ACC25286,CUST10897,Premium Savings,2024-04-27,326592.98,Active
ACC25287,CUST13822,Premium Savings,2023-05-07,1931.5,Active
ACC25288,CUST10434,Savings,2024-04-09,27539.46,Active
ACC25289,CUST11644,Savings,2026-01-13,10717.22,Active
ACC25290,CUST10398,Savings,2025-07-04,104587.05,Active
ACC25291,CUST13565,Savings,2022-11-29,270287.2,Active
ACC25292,CUST11717,Salary,2026-06-17,454519.04,Active
ACC25293,CUST11225,Current,2023-12-08,114495.85,Active
ACC25294,CUST14005,Savings,2026-05-28,38629.53,Active
ACC25295,CUST14713,Savings,2023-01-14,48151.24,Active
ACC25296,CUST12353,Current,2022-08-22,23530.23,Active
ACC25297,CUST11934,Savings,2022-03-24,13598.5,Active
ACC25298,CUST13298,Premium Savings,2024-10-11,38668.95,Dormant
ACC25299,CUST12293,Salary,2024-02-22,50894.29,Dormant
ACC25300,CUST14209,Savings,2023-08-13,26086.34,Dormant
ACC25301,CUST11297,Salary,2022-03-10,44848.28,Active
ACC25302,CUST14612,Salary,2024-09-14,87594.86,Active
ACC25303,CUST13112,Current,2025-10-03,36695.79,Closed
ACC25304,CUST14262,Savings,2022-10-20,30599.78,Active
ACC25305,CUST12101,Savings,2024-05-23,42702.03,Dormant
ACC25306,CUST13034,Salary,2021-08-11,82867.39,Active
ACC25307,CUST13482,Current,2021-05-24,14176.63,Active
ACC25308,CUST10906,Savings,2021-06-04,42673.51,Active
ACC25309,CUST13375,Current,2022-02-20,171538.74,Dormant
ACC25310,CUST11071,Savings,2026-01-08,17865.34,Active
ACC25311,CUST11930,Premium Savings,2025-04-22,112852.63,Active
ACC25312,CUST13156,Current,2021-03-06,18397.88,Closed
ACC25313,CUST12503,Savings,2025-03-31,25100.45,Active
ACC25314,CUST13696,Current,2023-06-17,29043.57,Closed
ACC25315,CUST14674,Premium Savings,2022-11-11,13711.39,Dormant
ACC25316,CUST11634,Savings,2023-12-26,13576.51,Active
ACC25317,CUST12838,Premium Savings,2026-03-27,39561.89,Active
ACC25318,CUST11847,Savings,2021-01-25,21001.77,Dormant
ACC25319,CUST10550,Current,2026-07-24,42838.38,Active
ACC25320,CUST14871,Savings,2025-05-23,70651.98,Active
ACC25321,CUST11186,Salary,2021-01-16,956311.65,Active
ACC25322,CUST11991,Premium Savings,2026-04-25,29276.13,Active
ACC25323,CUST12907,Salary,2025-10-29,36417.23,Active
ACC25324,CUST14406,Savings,2021-03-30,90113.15,Dormant
ACC25325,CUST12917,Savings,2022-10-05,49612.45,Active
ACC25326,CUST11078,Salary,2025-07-29,45249.6,Active
ACC25327,CUST11762,Savings,2022-03-28,160039.52,Active
ACC25328,CUST13940,Salary,2023-07-14,15743.61,Active
ACC25329,CUST10696,Current,2026-02-20,23280.15,Active
ACC25330,CUST13059,Savings,2025-01-29,42277.76,Closed
ACC25331,CUST10078,Savings,2021-02-03,102997.04,Dormant
ACC25332,CUST10077,Savings,2022-11-05,41154.26,Inactive
ACC25333,CUST11221,Premium Savings,2026-05-11,30868.04,Active
ACC25334,CUST13691,Current,2022-08-09,173135.33,Active
ACC25335,CUST13179,Savings,2022-05-24,30340.26,Active
ACC25336,CUST14177,Current,2025-04-12,110496.35,Active
ACC25337,CUST14932,Salary,2025-05-01,66096.77,Active
ACC25338,CUST13555,Savings,2023-11-09,93064.71,Active
ACC25339,CUST10680,Savings,2022-06-17,433828.77,Inactive
ACC25340,CUST10001,Premium Savings,2026-06-02,125229.87,Active
ACC25341,CUST14235,Savings,2023-11-07,57393.93,Active
ACC25342,CUST11176,Salary,2024-06-25,76008.3,Active
ACC25343,CUST13884,Savings,2022-07-16,20996.85,Active
ACC25344,CUST13147,Salary,2021-09-30,85682.64,Active
ACC25345,CUST12117,Salary,2025-03-30,20115.42,Active
ACC25346,CUST13150,Current,2025-07-23,45249.49,Active
ACC25347,CUST11594,Savings,2021-01-11,64788.7,Active
ACC25348,CUST11387,Savings,2023-09-04,86468.98,Active
ACC25349,CUST13950,Current,2025-03-11,226232.91,Active
ACC25350,CUST12460,Premium Savings,2024-11-23,31983.9,Active
ACC25351,CUST11107,Savings,2023-02-03,6591.12,Active
ACC25352,CUST10344,Savings,2021-03-05,18087.44,Active
ACC25353,CUST14900,Salary,2026-05-30,14347.53,Active
ACC25354,CUST11026,Savings,2022-08-17,94615.56,Active
ACC25356,CUST13907,Current,2022-04-08,47841.61,Active
ACC25357,CUST12830,Premium Savings,2023-12-18,56923.13,Dormant
ACC25358,CUST11380,Savings,2023-06-22,850266.71,Active
ACC25359,CUST10054,Salary,2023-06-14,30387.05,Active
ACC25360,CUST12544,Savings,2026-01-01,22158.65,Active
ACC25361,CUST10584,Savings,2023-06-15,118526.73,Active
ACC25362,CUST11874,Savings,2023-11-25,18523.23,Dormant
ACC25363,CUST11712,Current,2024-08-03,117173.9,Active
ACC25364,CUST13671,Premium Savings,2024-02-27,45249.49,Active
ACC25365,CUST11789,Savings,2026-06-26,29939.62,Active
ACC25366,CUST13391,Savings,2021-11-12,23881.28,Active
ACC25367,CUST10868,Savings,2026-04-12,32702.29,Active
ACC25368,CUST13161,Savings,2021-06-13,91771.49,Active
ACC25369,CUST13709,Current,2026-03-19,47001.74,Active
ACC25370,CUST11387,Savings,2026-01-18,106920.85,Active
ACC25371,CUST10477,Savings,2021-05-13,26647.06,Active
ACC25372,CUST14543,Savings,2023-05-13,172625.41,Active
ACC25373,CUST10825,Savings,2024-01-18,172299.92,Inactive
ACC25374,CUST13821,Savings,2024-11-25,13781.05,Active
ACC25375,CUST12040,Savings,2021-10-30,25401.74,Active
ACC25376,CUST12708,Salary,2023-11-24,50695.5,Active
ACC25377,CUST11059,Savings,2026-05-31,358778.56,Dormant
ACC25378,CUST13132,Savings,2021-04-02,25990.29,Active
ACC25379,CUST13797,Current,2022-09-17,141812.18,Active
ACC25380,CUST14933,Savings,2024-02-09,47748.78,Dormant
ACC25381,CUST10652,Current,2022-12-17,37314.34,Inactive
ACC25382,CUST11264,Savings,2024-01-16,41067.11,Inactive
ACC25383,CUST14598,Savings,2023-07-21,95404.46,Inactive
ACC25384,CUST10426,Premium Savings,2026-05-03,97050.67,Active
ACC25386,CUST10619,Savings,2026-01-09,36017.32,Active
ACC25387,CUST11783,Salary,2024-04-05,58665.51,Active
ACC25388,CUST10358,Premium Savings,2026-06-12,22766.66,Active
ACC25389,CUST13797,Current,2022-05-06,7257.98,Active
ACC25390,CUST12332,Salary,2024-10-29,60864.85,Dormant
ACC25391,CUST11782,Premium Savings,2024-11-28,36105.03,Active
ACC25392,CUST12255,Savings,2023-01-21,15990.72,Active
ACC25393,CUST14247,Salary,2021-04-27,48006.98,Active
ACC25394,CUST13092,Salary,2024-03-28,139871.42,Dormant
ACC25395,CUST11041,Salary,2025-01-13,62660.22,Active
ACC25396,CUST10817,Savings,2022-02-26,7588.7,Active
ACC25397,CUST12389,Savings,2022-07-22,7367.64,Active
ACC25398,CUST14323,Savings,2024-10-06,22332.22,Active
ACC25399,CUST11246,Salary,2022-03-08,78178.18,Inactive
ACC25400,CUST12940,Salary,2026-04-18,21888.39,Active
ACC25401,CUST14438,Savings,2022-04-11,25690.36,Active
ACC25402,CUST10068,Premium Savings,2024-06-03,26962.0,Active
ACC25403,CUST10420,Salary,2021-09-08,22153.99,Active
ACC25404,CUST10130,Current,2024-06-03,56702.12,Inactive
ACC25405,CUST14398,Premium Savings,2023-08-09,46271.74,Inactive
ACC25406,CUST13170,Savings,2025-10-13,41954.24,Active
ACC25407,CUST13935,Savings,2025-12-19,15641.93,Dormant
ACC25408,CUST12221,Savings,2021-06-24,25235.01,Active
ACC25409,CUST11918,Current,2026-08-13,15114.04,Active
ACC25410,CUST12587,Savings,2024-07-21,47950.28,Active
ACC25411,CUST13832,Current,2023-12-02,72898.36,Active
ACC25412,CUST12258,Savings,2025-02-25,51837.77,Active
ACC25413,CUST12141,Current,2023-03-18,400173.58,Dormant
ACC25414,CUST10900,Savings,2024-11-04,76236.97,Active
ACC25415,CUST13488,Premium Savings,2022-10-31,45249.49,Active
ACC25416,CUST14224,Premium Savings,2022-05-19,49290.37,Active
ACC25417,CUST14079,Current,2022-03-07,68788.65,Active
ACC25418,CUST11595,Savings,2021-10-16,36033.2,Active
ACC25419,CUST12704,Savings,2023-03-03,30946.34,Active
ACC25420,CUST12035,Savings,2022-04-04,6938.08,Active
ACC25421,CUST13912,Savings,2023-04-20,17618.63,Inactive
ACC25422,CUST10887,Salary,2024-12-14,16710.79,Active
ACC25423,CUST10830,Savings,2025-03-28,170780.18,Active
ACC25424,CUST13093,Current,2021-11-10,92971.39,Active
ACC25425,CUST11135,Savings,2026-02-01,117392.55,Active
ACC25426,CUST13742,Current,2023-05-08,168713.47,Active
ACC25427,CUST14253,Savings,2024-06-10,32620.62,Active
ACC25428,CUST12356,Current,2025-08-28,64949.15,Active
ACC25429,CUST10911,Premium Savings,2026-06-10,53534.21,Active
ACC25430,CUST10071,Savings,2025-01-22,44895.57,Active
ACC25431,CUST14120,Current,2022-02-22,5420.43,Active
ACC25432,CUST13083,Savings,2026-07-13,55741.31,Dormant
ACC25433,CUST13872,Salary,2026-05-06,21357.2,Active
ACC25434,CUST12983,Salary,2021-04-06,65789.83,Active
ACC25435,CUST12648,Current,2024-10-12,68130.25,Inactive
ACC25436,CUST10652,Savings,2026-07-16,12651.24,Active
ACC25437,CUST14539,Savings,2021-02-22,214535.67,Dormant
